(0, 0) 0.616923 0.973630 0.496250
(0, 1) 0.627257 0.969641 0.492977
(0, 2) 0.654807 0.961897 0.491232
(0, 3) 0.665431 0.957921 0.493018
(0, 4) 0.671091 0.954609 0.490880
(0, 5) 0.687735 0.951620 0.489736
(0, 6) 0.688232 0.954128 0.493979
(0, 7) 0.688323 0.954365 0.494661
(0, 8) 0.675682 0.956808 0.559011
(0, 9) 0.611264 0.965747 0.966219
(0, 10) 0.621121 0.952107 0.940788
(0, 11) 0.620087 0.325372 0.290955
(0, 12) 0.584881 0.009978 0.004961
(0, 13) 0.710586 0.300941 0.157523
(0, 14) 0.845455 0.612927 0.320961
(0, 15) 0.855359 0.635601 0.332379
(0, 16) 0.953955 0.859926 0.443984
(0, 17) 0.963094 0.878811 0.451525
(0, 18) 0.963942 0.880712 0.452245
(0, 19) 0.977261 0.907407 0.469202
(0, 20) 0.983827 0.919299 0.474190
(0, 21) 0.984732 0.921611 0.474521
(0, 22) 0.984700 0.925772 0.474133
(0, 23) 0.985657 0.929697 0.475082
(0, 24) 0.987118 0.931964 0.477866
(0, 25) 0.989209 0.932940 0.480554
(0, 26) 0.990871 0.936696 0.481039
(0, 27) 0.992056 0.938985 0.482138
(0, 28) 0.992868 0.940414 0.483639
(0, 29) 0.993800 0.943161 0.484741
(0, 30) 0.994116 0.945114 0.485150
(0, 31) 0.994368 0.946872 0.485666
(0, 32) 0.995249 0.948348 0.485740
(0, 33) 0.994982 0.948281 0.486877
(0, 34) 0.995272 0.948389 0.488223
(0, 35) 0.996968 0.949494 0.488535
(0, 36) 0.997889 0.951278 0.488389
(0, 37) 0.997899 0.952509 0.487813
(0, 38) 0.997136 0.953629 0.485443
(0, 39) 0.996556 0.955205 0.483381
(1, 0) 0.638189 0.972995 0.498758
(1, 1) 0.649367 0.968177 0.495110
(1, 2) 0.656233 0.968797 0.495206
(1, 3) 0.662819 0.961521 0.493833
(1, 4) 0.800001 0.956947 0.494223
(1, 5) 0.732508 0.953804 0.491986
(1, 6) 0.688493 0.955857 0.496074
(1, 7) 0.704907 0.955180 0.510132
(1, 8) 0.714125 0.960109 0.673736
(1, 9) 0.712231 0.964902 0.843176
(1, 10) 0.645990 0.556421 0.500006
(1, 11) 0.639155 0.130045 0.064695
(1, 12) 0.610942 0.067755 0.033773
(1, 13) 0.714538 0.322304 0.174638
(1, 14) 0.846753 0.649471 0.356864
(1, 15) 0.935943 0.825287 0.430083
(1, 16) 0.942792 0.847210 0.441830
(1, 17) 0.953693 0.859934 0.444148
(1, 18) 0.975167 0.903774 0.467236
(1, 19) 0.980305 0.914265 0.474484
(1, 20) 0.981670 0.919250 0.476687
(1, 21) 0.984390 0.922529 0.476233
(1, 22) 0.984212 0.924597 0.478032
(1, 23) 0.984135 0.927867 0.478649
(1, 24) 0.987869 0.931098 0.481445
(1, 25) 0.989112 0.932312 0.482132
(1, 26) 0.990013 0.935107 0.482475
(1, 27) 0.991511 0.939078 0.483841
(1, 28) 0.993012 0.941146 0.484942
(1, 29) 0.993823 0.943172 0.486156
(1, 30) 0.993671 0.945178 0.486474
(1, 31) 0.993366 0.946284 0.486835
(1, 32) 0.993970 0.947686 0.486632
(1, 33) 0.993949 0.948268 0.488012
(1, 34) 0.994334 0.948271 0.488447
(1, 35) 0.995091 0.949060 0.488678
(1, 36) 0.996222 0.951063 0.488524
(1, 37) 0.996541 0.953246 0.488089
(1, 38) 0.996719 0.955104 0.487471
(1, 39) 0.997343 0.956036 0.485586
(2, 0) 0.675855 0.968471 0.496584
(2, 1) 0.668321 0.967820 0.496640
(2, 2) 0.664284 0.968811 0.495856
(2, 3) 0.793534 0.961615 0.496000
(2, 4) 0.851298 0.955081 0.493382
(2, 5) 0.862150 0.954721 0.494206
(2, 6) 0.807196 0.955124 0.517237
(2, 7) 0.848189 0.956443 0.636827
(2, 8) 0.866565 0.953800 0.598373
(2, 9) 0.847682 0.958333 0.672857
(2, 10) 0.892946 0.950290 0.555013
(2, 11) 0.790729 0.567670 0.291479
(2, 12) 0.771121 0.507285 0.263005
(2, 13) 0.836787 0.656566 0.373285
(2, 14) 0.847786 0.683988 0.390886
(2, 15) 0.901989 0.801095 0.430249
(2, 16) 0.939942 0.850464 0.444764
(2, 17) 0.940055 0.863418 0.449899
(2, 18) 0.966477 0.902326 0.473545
(2, 19) 0.979339 0.920763 0.479674
(2, 20) 0.981125 0.922606 0.478635
(2, 21) 0.982741 0.923712 0.479483
(2, 22) 0.984119 0.925656 0.479934
(2, 23) 0.984804 0.927586 0.481135
(2, 24) 0.985722 0.930455 0.482270
(2, 25) 0.987483 0.932926 0.483529
(2, 26) 0.989320 0.936797 0.485000
(2, 27) 0.990354 0.939838 0.485694
(2, 28) 0.991849 0.941841 0.486542
(2, 29) 0.993496 0.943996 0.487678
(2, 30) 0.993439 0.945349 0.487684
(2, 31) 0.993204 0.946200 0.487634
(2, 32) 0.992723 0.947469 0.487661
(2, 33) 0.992884 0.948643 0.488304
(2, 34) 0.993662 0.949147 0.488814
(2, 35) 0.994437 0.950309 0.489004
(2, 36) 0.994441 0.952075 0.488535
(2, 37) 0.994962 0.953960 0.488387
(2, 38) 0.995971 0.955314 0.488847
(2, 39) 0.997152 0.955932 0.488487
(3, 0) 0.689836 0.968528 0.495329
(3, 1) 0.684787 0.967202 0.495327
(3, 2) 0.794680 0.965165 0.497547
(3, 3) 0.856943 0.963435 0.499009
(3, 4) 0.863136 0.956330 0.495649
(3, 5) 0.867480 0.954438 0.494520
(3, 6) 0.868067 0.953922 0.493709
(3, 7) 0.875389 0.952097 0.519377
(3, 8) 0.901642 0.946657 0.488916
(3, 9) 0.901109 0.952288 0.525322
(3, 10) 0.920977 0.951699 0.491342
(3, 11) 0.921454 0.951255 0.490890
(3, 12) 0.924210 0.952876 0.492214
(3, 13) 0.921809 0.940663 0.488290
(3, 14) 0.897939 0.833126 0.444490
(3, 15) 0.922026 0.871132 0.452455
(3, 16) 0.933644 0.867147 0.450992
(3, 17) 0.939631 0.875020 0.451884
(3, 18) 0.955046 0.917645 0.479217
(3, 19) 0.972902 0.927966 0.491532
(3, 20) 0.976930 0.926834 0.483340
(3, 21) 0.980096 0.925037 0.481788
(3, 22) 0.980589 0.927570 0.479883
(3, 23) 0.981916 0.931896 0.481198
(3, 24) 0.985818 0.932831 0.483888
(3, 25) 0.986350 0.935353 0.485729
(3, 26) 0.988989 0.937674 0.487142
(3, 27) 0.990572 0.940889 0.487464
(3, 28) 0.991915 0.942600 0.488433
(3, 29) 0.992843 0.943524 0.488983
(3, 30) 0.993477 0.944774 0.489287
(3, 31) 0.993670 0.946020 0.488910
(3, 32) 0.993391 0.947443 0.488966
(3, 33) 0.993091 0.948912 0.489307
(3, 34) 0.993446 0.949712 0.489582
(3, 35) 0.994187 0.950134 0.489901
(3, 36) 0.994739 0.950907 0.489117
(3, 37) 0.995311 0.952811 0.489538
(3, 38) 0.995985 0.954097 0.490185
(3, 39) 0.996216 0.954024 0.490718
(4, 0) 0.757088 0.969356 0.495581
(4, 1) 0.814441 0.963196 0.495583
(4, 2) 0.868689 0.960315 0.497842
(4, 3) 0.867743 0.958776 0.497001
(4, 4) 0.874040 0.955017 0.495157
(4, 5) 0.870231 0.954633 0.494777
(4, 6) 0.874950 0.954124 0.492067
(4, 7) 0.889184 0.952959 0.490190
(4, 8) 0.904558 0.949405 0.488070
(4, 9) 0.918164 0.953878 0.492720
(4, 10) 0.920792 0.954128 0.494204
(4, 11) 0.923353 0.953617 0.492852
(4, 12) 0.925209 0.954524 0.493471
(4, 13) 0.927336 0.954461 0.493120
(4, 14) 0.931208 0.953980 0.491986
(4, 15) 0.927782 0.918724 0.475286
(4, 16) 0.934568 0.924461 0.479193
(4, 17) 0.946525 0.918938 0.476781
(4, 18) 0.952594 0.933097 0.485695
(4, 19) 0.958385 0.937544 0.488108
(4, 20) 0.961560 0.944030 0.487845
(4, 21) 0.962931 0.942332 0.484973
(4, 22) 0.968682 0.941022 0.478545
(4, 23) 0.970608 0.940534 0.477761
(4, 24) 0.979882 0.937195 0.482396
(4, 25) 0.984738 0.938548 0.488849
(4, 26) 0.987553 0.939264 0.488355
(4, 27) 0.989540 0.941698 0.488744
(4, 28) 0.990898 0.943327 0.489333
(4, 29) 0.992475 0.944101 0.490156
(4, 30) 0.992961 0.945101 0.490609
(4, 31) 0.993542 0.946031 0.490127
(4, 32) 0.993905 0.947270 0.490088
(4, 33) 0.993746 0.948389 0.489949
(4, 34) 0.993910 0.949378 0.490194
(4, 35) 0.994474 0.949832 0.490306
(4, 36) 0.995187 0.950507 0.490166
(4, 37) 0.995737 0.951834 0.490411
