(1, 11) 0.993384 0.953490 0.466263
(1, 12) 0.993286 0.953887 0.468065
(1, 13) 0.993811 0.954178 0.469519
(1, 14) 0.993823 0.956034 0.469839
(1, 15) 0.993995 0.957216 0.468526
(1, 16) 0.995052 0.957877 0.467343
(1, 17) 0.995867 0.958622 0.466197
(1, 18) 0.996012 0.959679 0.464044
(1, 19) 0.987517 0.962741 0.461484
(1, 20) 0.972477 0.963579 0.468703
(1, 21) 0.968208 0.963568 0.471920
(1, 22) 0.970626 0.963590 0.472517
(1, 23) 0.971186 0.963480 0.473581
(1, 24) 0.971620 0.963534 0.474003
(1, 25) 0.972770 0.963623 0.473912
(1, 26) 0.973803 0.963588 0.474089
(1, 27) 0.974820 0.963589 0.473939
(1, 28) 0.976431 0.963568 0.473966
(1, 29) 0.977539 0.963596 0.473875
(1, 30) 0.978346 0.963567 0.474029
(1, 31) 0.979160 0.963547 0.474041
(1, 32) 0.979892 0.963586 0.474121
(1, 33) 0.980506 0.963561 0.474075
(1, 34) 0.981071 0.963540 0.474074
(1, 35) 0.981748 0.963536 0.473982
(1, 36) 0.982857 0.963568 0.474004
(1, 37) 0.983244 0.963536 0.473987
(1, 38) 0.983990 0.963571 0.473213
(1, 39) 0.984993 0.963686 0.472994
(2, 0) 0.679996 0.481106 0.207782
(2, 1) 0.705226 0.508917 0.223201
(2, 2) 0.883341 0.698569 0.329407
(2, 3) 0.910790 0.757200 0.359948
(2, 4) 0.977406 0.911186 0.446398
(2, 5) 0.981051 0.922731 0.454753
(2, 6) 0.981325 0.926329 0.456057
(2, 7) 0.987347 0.941166 0.461509
(2, 8) 0.988655 0.944812 0.464160
(2, 9) 0.990385 0.946478 0.465418
(2, 10) 0.990843 0.949417 0.466349
(2, 11) 0.990602 0.951391 0.466759
(2, 12) 0.991691 0.953432 0.468271
(2, 13) 0.992189 0.954182 0.469849
(2, 14) 0.992226 0.955687 0.469686
(2, 15) 0.992637 0.956673 0.468644
(2, 16) 0.991284 0.956807 0.466503
(2, 17) 0.993214 0.958038 0.466167
(2, 18) 0.976395 0.962545 0.465652
(2, 19) 0.971314 0.966548 0.466002
(2, 20) 0.965357 0.964308 0.472060
(2, 21) 0.965111 0.963573 0.472830
(2, 22) 0.967874 0.963458 0.472907
(2, 23) 0.970678 0.963394 0.473956
(2, 24) 0.971308 0.963539 0.474069
(2, 25) 0.972136 0.963640 0.474203
(2, 26) 0.973407 0.963572 0.474137
(2, 27) 0.974583 0.963560 0.474390
(2, 28) 0.976820 0.963568 0.474123
(2, 29) 0.977351 0.963652 0.474115
(2, 30) 0.978047 0.963700 0.474202
(2, 31) 0.979132 0.963659 0.474236
(2, 32) 0.979961 0.963824 0.474310
(2, 33) 0.980981 0.963798 0.474300
(2, 34) 0.981303 0.963637 0.474196
(2, 35) 0.981685 0.963602 0.474135
(2, 36) 0.983487 0.963580 0.474075
(2, 37) 0.984560 0.963568 0.474001
(2, 38) 0.985430 0.963568 0.473692
(2, 39) 0.986109 0.963568 0.473411
(3, 0) 0.797047 0.682481 0.329109
(3, 1) 0.874035 0.740303 0.352936
(3, 2) 0.888041 0.754006 0.359679
(3, 3) 0.894305 0.767897 0.367217
(3, 4) 0.966653 0.927173 0.454757
(3, 5) 0.979992 0.925495 0.455136
(3, 6) 0.981687 0.936718 0.459936
(3, 7) 0.979911 0.943530 0.463191
(3, 8) 0.988645 0.945183 0.465284
(3, 9) 0.989408 0.946661 0.467473
(3, 10) 0.989865 0.948753 0.466715
(3, 11) 0.988996 0.951361 0.467125
(3, 12) 0.989378 0.952699 0.467990
(3, 13) 0.989768 0.954051 0.469178
(3, 14) 0.990489 0.955340 0.469711
(3, 15) 0.988321 0.955984 0.467036
(3, 16) 0.986688 0.956231 0.465652
(3, 17) 0.977337 0.958034 0.467352
(3, 18) 0.972800 0.961501 0.467154
(3, 19) 0.968171 0.963802 0.469812
(3, 20) 0.963959 0.963680 0.473497
(3, 21) 0.963066 0.963591 0.473783
(3, 22) 0.967092 0.963474 0.474009
(3, 23) 0.969386 0.963461 0.474020
(3, 24) 0.970638 0.963612 0.474182
(3, 25) 0.971328 0.963782 0.474359
(3, 26) 0.972811 0.963681 0.474658
(3, 27) 0.974313 0.963631 0.475134
(3, 28) 0.975754 0.963878 0.474616
(3, 29) 0.977324 0.963924 0.474428
(3, 30) 0.977822 0.964102 0.474502
(3, 31) 0.979157 0.963906 0.474754
(3, 32) 0.980650 0.964212 0.474577
(3, 33) 0.981132 0.964328 0.474548
(3, 34) 0.981765 0.963939 0.474366
(3, 35) 0.983819 0.963734 0.474377
(3, 36) 0.985146 0.963722 0.474128
(3, 37) 0.985245 0.963625 0.474113
(3, 38) 0.986360 0.963568 0.473921
(3, 39) 0.987195 0.963568 0.473676
(4, 0) 0.913609 0.881510 0.449194
(4, 1) 0.911922 0.871655 0.441945
(4, 2) 0.894139 0.771880 0.369270
(4, 3) 0.955911 0.925397 0.452528
(4, 4) 0.964552 0.928265 0.454920
(4, 5) 0.966707 0.928112 0.455105
(4, 6) 0.975219 0.942501 0.462260
(4, 7) 0.973907 0.945990 0.464534
(4, 8) 0.978177 0.946572 0.467536
(4, 9) 0.988709 0.945559 0.470385
(4, 10) 0.985277 0.949950 0.467427
(4, 11) 0.986488 0.951427 0.464033
(4, 12) 0.987271 0.954403 0.466653
(4, 13) 0.986541 0.955258 0.468696
(4, 14) 0.983579 0.956672 0.470354
(4, 15) 0.979334 0.955669 0.469394
(4, 16) 0.979233 0.955671 0.468029
(4, 17) 0.974657 0.955878 0.469734
(4, 18) 0.970637 0.959154 0.469627
(4, 19) 0.962183 0.961366 0.471830
(4, 20) 0.962049 0.963596 0.473562
(4, 21) 0.960687 0.963537 0.474046
(4, 22) 0.962294 0.963601 0.474111
(4, 23) 0.968265 0.963673 0.474307
(4, 24) 0.969931 0.963590 0.474203
(4, 25) 0.970938 0.963770 0.474496
(4, 26) 0.972834 0.963984 0.475003
(4, 27) 0.973787 0.964229 0.474802
(4, 28) 0.975188 0.964384 0.474616
(4, 29) 0.976555 0.964148 0.474809
(4, 30) 0.978248 0.963867 0.475241
(4, 31) 0.979403 0.963568 0.475804
(4, 32) 0.980322 0.963828 0.475561
(4, 33) 0.982106 0.964324 0.474698
(4, 34) 0.983256 0.964198 0.474633
(4, 35) 0.985126 0.964101 0.474459
(4, 36) 0.985630 0.963935 0.474244
(4, 37) 0.986510 0.963780 0.474147
(4, 38) 0.988002 0.963622 0.474021
(4, 39) 0.988033 0.963568 0.473692
(5, 0) 0.924939 0.896346 0.445444
(5, 1) 0.927569 0.901303 0.446337
(5, 2) 0.944431 0.926445 0.453045
(5, 3) 0.949836 0.926783 0.452564
(5, 4) 0.955904 0.932064 0.455680
(5, 5) 0.965668 0.939960 0.460592
(5, 6) 0.967117 0.948500 0.465901
(5, 7) 0.971211 0.947750 0.465495
(5, 8) 0.970219 0.949956 0.466705
(5, 9) 0.974183 0.951794 0.466564
(5, 10) 0.975458 0.953205 0.461544
(5, 11) 0.980366 0.953726 0.460583
(5, 12) 0.979498 0.956324 0.460146
(5, 13) 0.980179 0.957827 0.466643
(5, 14) 0.973036 0.958778 0.470286
(5, 15) 0.967275 0.959478 0.471800
(5, 16) 0.963179 0.959336 0.471598
(5, 17) 0.968989 0.957531 0.470919
(5, 18) 0.960174 0.960681 0.472634
(5, 19) 0.959602 0.961037 0.472753
(5, 20) 0.957281 0.963276 0.474019
(5, 21) 0.959790 0.963549 0.474305
(5, 22) 0.960725 0.963736 0.474422
(5, 23) 0.963620 0.964001 0.474767
(5, 24) 0.967465 0.963928 0.474459
(5, 25) 0.969732 0.964611 0.474358
(5, 26) 0.972125 0.964551 0.474716
(5, 27) 0.973049 0.964986 0.474602
(5, 28) 0.974014 0.964905 0.474541
(5, 29) 0.975940 0.964682 0.474978
(5, 30) 0.979268 0.964243 0.475427
(5, 31) 0.980017 0.963709 0.475952
(5, 32) 0.980746 0.963788 0.476079
(5, 33) 0.982441 0.964351 0.475776
(5, 34) 0.984908 0.964277 0.474458
(5, 35) 0.986885 0.964266 0.474396
(5, 36) 0.987065 0.964044 0.474212
(5, 37) 0.988507 0.963671 0.474104
(5, 38) 0.989000 0.963568 0.473972
(5, 39) 0.988928 0.963524 0.473618
(6, 0) 0.935547 0.910363 0.441907
(6, 1) 0.937535 0.918498 0.447687
(6, 2) 0.939639 0.926561 0.453739
(6, 3) 0.949027 0.942868 0.459280
(6, 4) 0.953963 0.941067 0.459601
(6, 5) 0.952715 0.950875 0.465709
(6, 6) 0.960170 0.950542 0.466807
(6, 7) 0.960596 0.951702 0.466231
(6, 8) 0.967751 0.953722 0.464789
(6, 9) 0.970396 0.954065 0.462795
(6, 10) 0.971795 0.954145 0.463056
(6, 11) 0.974790 0.953025 0.459929
(6, 12) 0.970367 0.961289 0.460049
(6, 13) 0.971293 0.959658 0.467401
(6, 14) 0.958166 0.962358 0.470916
(6, 15) 0.954875 0.962136 0.472934
(6, 16) 0.950637 0.962685 0.473647
(6, 17) 0.953040 0.962588 0.473310
(6, 18) 0.953023 0.962737 0.473713
(6, 19) 0.952651 0.963258 0.474053
(6, 20) 0.954117 0.963568 0.474262
(6, 21) 0.956475 0.963630 0.474060
(6, 22) 0.957932 0.964086 0.473463
(6, 23) 0.961807 0.964427 0.474306
(6, 24) 0.964398 0.964809 0.474345
(6, 25) 0.967429 0.964992 0.474502
(6, 26) 0.971141 0.965194 0.474780
(6, 27) 0.972445 0.965544 0.475059
(6, 28) 0.974096 0.965807 0.475265
(6, 29) 0.977246 0.965382 0.475125
(6, 30) 0.979125 0.965516 0.475199
(6, 31) 0.980711 0.965739 0.475661
(6, 32) 0.982310 0.964832 0.475735
(6, 33) 0.985209 0.965405 0.475126
(6, 34) 0.986771 0.964771 0.474564
(6, 35) 0.987539 0.964346 0.474386
(6, 36) 0.988307 0.964244 0.474394
(6, 37) 0.989222 0.963695 0.474208
(6, 38) 0.989751 0.963542 0.474010
(6, 39) 0.989886 0.963488 0.473759
(7, 0) 0.936187 0.912137 0.442705
(7, 1) 0.938629 0.921923 0.449472
(7, 2) 0.947930 0.947866 0.461074
(7, 3) 0.950415 0.953418 0.462921
(7, 4) 0.950734 0.952565 0.464156
(7, 5) 0.950331 0.953306 0.466841
(7, 6) 0.951711 0.954087 0.466645
(7, 7) 0.950670 0.956378 0.466359
(7, 8) 0.951064 0.956453 0.466634
(7, 9) 0.958437 0.955159 0.466464
(7, 10) 0.969304 0.955691 0.462900
(7, 11) 0.954796 0.963490 0.458022
(7, 12) 0.956056 0.963549 0.460372
(7, 13) 0.954160 0.963466 0.467448
(7, 14) 0.952439 0.963677 0.470527
(7, 15) 0.951132 0.963074 0.472677
(7, 16) 0.950136 0.963073 0.473715
(7, 17) 0.950335 0.963369 0.473802
(7, 18) 0.950607 0.963475 0.474003
(7, 19) 0.950507 0.963558 0.474163
(7, 20) 0.951915 0.963614 0.474111
(7, 21) 0.953685 0.963950 0.473588
(7, 22) 0.956037 0.964509 0.473504
(7, 23) 0.957602 0.964807 0.474169
(7, 24) 0.961551 0.965049 0.474803
(7, 25) 0.964414 0.965444 0.474579
(7, 26) 0.968863 0.966259 0.475518
(7, 27) 0.971880 0.966946 0.475928
(7, 28) 0.973460 0.967020 0.475909
(7, 29) 0.976225 0.966632 0.475807
(7, 30) 0.979676 0.966637 0.475846
(7, 31) 0.981472 0.966951 0.475996
(7, 32) 0.983277 0.966580 0.475782
(7, 33) 0.985462 0.965692 0.475074
(7, 34) 0.986644 0.965169 0.474389
(7, 35) 0.988362 0.964424 0.474168
(7, 36) 0.989199 0.964342 0.474473
(7, 37) 0.990066 0.963912 0.474277
(7, 38) 0.990453 0.963557 0.474048
(7, 39) 0.990640 0.963489 0.473940
(8, 0) 0.942627 0.949592 0.456378
(8, 1) 0.948028 0.951088 0.461721
(8, 2) 0.949347 0.953327 0.462865
(8, 3) 0.950337 0.953660 0.463152
(8, 4) 0.950481 0.954088 0.463602
(8, 5) 0.950240 0.954059 0.465441
(8, 6) 0.949614 0.955912 0.465771
(8, 7) 0.950484 0.956140 0.466078
(8, 8) 0.950162 0.956082 0.467859
(8, 9) 0.949599 0.955895 0.469817
(8, 10) 0.949476 0.958214 0.465595
(8, 11) 0.949325 0.963568 0.457492
(8, 12) 0.951072 0.963494 0.461751
(8, 13) 0.950719 0.963568 0.468006
(8, 14) 0.951788 0.963648 0.470200
(8, 15) 0.950094 0.963617 0.471919
(8, 16) 0.949518 0.963248 0.473822
(8, 17) 0.949735 0.963573 0.473990
(8, 18) 0.950133 0.963586 0.474064
(8, 19) 0.950294 0.963587 0.474211
(8, 20) 0.950511 0.963781 0.474236
(8, 21) 0.951566 0.963995 0.474032
(8, 22) 0.953226 0.964392 0.474140
(8, 23) 0.956587 0.965392 0.474857
(8, 24) 0.959533 0.965130 0.475283
(8, 25) 0.962775 0.966383 0.475721
(8, 26) 0.967909 0.967220 0.475995
(8, 27) 0.970293 0.967498 0.476088
(8, 28) 0.973064 0.967744 0.476138
(8, 29) 0.976471 0.967311 0.476052
(8, 30) 0.978643 0.967030 0.475970
(8, 31) 0.981828 0.966897 0.475756
(8, 32) 0.984322 0.966872 0.475391
(8, 33) 0.986155 0.966538 0.474767
(8, 34) 0.987990 0.965566 0.473485
(8, 35) 0.989683 0.964677 0.473084
(8, 36) 0.990067 0.964428 0.474064
(8, 37) 0.991064 0.963924 0.474075
(8, 38) 0.991222 0.963664 0.474070
(8, 39) 0.991504 0.963544 0.474084
(9, 0) 0.942884 0.951385 0.456638
(9, 1) 0.947140 0.952660 0.460834
(9, 2) 0.949189 0.953286 0.462833
(9, 3) 0.949548 0.953577 0.463159
(9, 4) 0.950147 0.954354 0.463970
(9, 5) 0.949256 0.955657 0.465121
(9, 6) 0.949218 0.955843 0.465673
(9, 7) 0.947785 0.956624 0.466832
(9, 8) 0.944483 0.956830 0.468562
(9, 9) 0.948495 0.956069 0.469646
(9, 10) 0.942678 0.960168 0.467622
(9, 11) 0.946863 0.963568 0.461024
(9, 12) 0.948046 0.963587 0.463228
(9, 13) 0.946358 0.964944 0.468071
(9, 14) 0.950392 0.963911 0.471128
(9, 15) 0.947069 0.963863 0.473143
(9, 16) 0.949007 0.963554 0.474023
(9, 17) 0.949216 0.963622 0.474125
(9, 18) 0.949603 0.963615 0.474174
(9, 19) 0.949809 0.963678 0.474320
(9, 20) 0.950050 0.964021 0.474461
(9, 21) 0.950582 0.964176 0.474411
(9, 22) 0.951887 0.965058 0.474741
(9, 23) 0.954031 0.965793 0.474879
(9, 24) 0.958143 0.966254 0.475507
(9, 25) 0.961120 0.967202 0.475850
(9, 26) 0.963606 0.967075 0.475974
(9, 27) 0.970911 0.966804 0.475254
(9, 28) 0.976024 0.967027 0.475365
(9, 29) 0.977360 0.966967 0.475649
(9, 30) 0.979644 0.967057 0.474936
(9, 31) 0.983197 0.966571 0.474431
(9, 32) 0.985609 0.967050 0.474449
(9, 33) 0.987563 0.967332 0.474180
(9, 34) 0.989194 0.966120 0.473287
(9, 35) 0.990516 0.964790 0.472712
(9, 36) 0.991275 0.964104 0.473273
(9, 37) 0.991730 0.963702 0.473881
(9, 38) 0.991851 0.963556 0.474033
(9, 39) 0.992266 0.963577 0.474163
(10, 0) 0.934252 0.950599 0.461541
(10, 1) 0.946468 0.952752 0.461726
(10, 2) 0.946816 0.953319 0.462860
(10, 3) 0.948947 0.953664 0.463155
(10, 4) 0.946441 0.955633 0.464662
(10, 5) 0.949305 0.955763 0.464256
(10, 6) 0.946140 0.956488 0.466767
(10, 7) 0.941769 0.958635 0.470017
(10, 8) 0.939098 0.958882 0.469235
(10, 9) 0.940782 0.958947 0.468516
(10, 10) 0.936680 0.962544 0.467905
(10, 11) 0.934938 0.965211 0.467879
(10, 12) 0.940766 0.966678 0.468974
(10, 13) 0.941502 0.967797 0.470764
(10, 14) 0.942513 0.964827 0.472087
(10, 15) 0.944354 0.964234 0.472229
(10, 16) 0.947411 0.963696 0.473444
(10, 17) 0.948864 0.963629 0.474140
(10, 18) 0.948202 0.963576 0.474022
(10, 19) 0.947627 0.963687 0.474358
(10, 20) 0.947812 0.964334 0.474451
(10, 21) 0.949674 0.964613 0.474642
(10, 22) 0.951012 0.965144 0.474669
(10, 23) 0.952873 0.965743 0.474199
(10, 24) 0.955327 0.966449 0.474032
(10, 25) 0.959340 0.967199 0.475288
(10, 26) 0.966799 0.967099 0.473941
(10, 27) 0.975152 0.965823 0.473582
(10, 28) 0.976607 0.965445 0.473587
(10, 29) 0.978756 0.966209 0.473649
(10, 30) 0.980493 0.967343 0.472703
(10, 31) 0.983300 0.966877 0.472200
(10, 32) 0.986357 0.967496 0.473052
(10, 33) 0.989496 0.967932 0.472651
(10, 34) 0.992120 0.966574 0.472455
(10, 35) 0.991609 0.964738 0.472619
(10, 36) 0.992036 0.963937 0.472858
(10, 37) 0.992164 0.963529 0.473363
(10, 38) 0.992472 0.963400 0.473888
(10, 39) 0.992795 0.963511 0.474038
(11, 0) 0.925409 0.949981 0.466435
(11, 1) 0.930196 0.952363 0.464268
(11, 2) 0.941902 0.953673 0.463205
(11, 3) 0.940879 0.955517 0.464608
(11, 4) 0.941967 0.955875 0.465505
(11, 5) 0.943117 0.955806 0.465774
(11, 6) 0.934263 0.955424 0.469303
(11, 7) 0.937763 0.958429 0.469509
(11, 8) 0.935768 0.959529 0.468577
(11, 9) 0.932693 0.961679 0.468483
(11, 10) 0.932544 0.965150 0.468700
(11, 11) 0.932610 0.967948 0.469427
(11, 12) 0.933390 0.968061 0.471083
(11, 13) 0.937906 0.966560 0.472127
(11, 14) 0.939217 0.964428 0.472551
(11, 15) 0.940652 0.964069 0.472147
(11, 16) 0.941956 0.963351 0.472410
(11, 17) 0.946037 0.963131 0.473808
(11, 18) 0.944408 0.963500 0.473665
(11, 19) 0.943978 0.963850 0.474127
(11, 20) 0.945197 0.964380 0.474399
(11, 21) 0.945896 0.964571 0.474528
(11, 22) 0.949553 0.965709 0.473925
(11, 23) 0.953181 0.966321 0.472640
(11, 24) 0.954606 0.967077 0.472050
(11, 25) 0.958456 0.967845 0.473208
(11, 26) 0.967367 0.967984 0.471418
(11, 27) 0.973893 0.966242 0.472401
(11, 28) 0.977749 0.965166 0.472754
(11, 29) 0.979859 0.964853 0.472711
(11, 30) 0.981697 0.965618 0.471391
(11, 31) 0.985280 0.965313 0.469986
(11, 32) 0.989376 0.967123 0.469976
(11, 33) 0.992668 0.967992 0.471416
(11, 34) 0.993317 0.966998 0.471542
(11, 35) 0.993123 0.965505 0.472180
(11, 36) 0.992664 0.963710 0.472493
(11, 37) 0.992884 0.963278 0.472936
(11, 38) 0.993390 0.963273 0.473488
(11, 39) 0.993359 0.963508 0.473789
(12, 0) 0.924186 0.951816 0.464940
(12, 1) 0.923086 0.953730 0.463373
(12, 2) 0.924025 0.954528 0.463425
(12, 3) 0.937479 0.956820 0.464429
(12, 4) 0.927855 0.958740 0.461977
(12, 5) 0.926151 0.958336 0.463967
(12, 6) 0.925211 0.956846 0.468289
(12, 7) 0.922892 0.961510 0.468404
(12, 8) 0.927296 0.962711 0.468601
(12, 9) 0.929398 0.963997 0.468672
(12, 10) 0.929237 0.965135 0.468974
(12, 11) 0.928848 0.967180 0.469782
(12, 12) 0.931920 0.967857 0.471989
(12, 13) 0.936076 0.966755 0.472691
(12, 14) 0.937605 0.964780 0.472609
(12, 15) 0.937875 0.963584 0.472156
(12, 16) 0.937555 0.962605 0.472450
(12, 17) 0.939178 0.961772 0.473738
(12, 18) 0.939289 0.963319 0.474077
(12, 19) 0.941641 0.963640 0.474258
(12, 20) 0.942966 0.964219 0.474327
(12, 21) 0.942913 0.965622 0.474692
(12, 22) 0.942629 0.967143 0.474922
(12, 23) 0.950391 0.967174 0.472259
(12, 24) 0.955630 0.967295 0.470238
(12, 25) 0.961765 0.966594 0.470143
(12, 26) 0.971194 0.966159 0.470384
(12, 27) 0.975529 0.964651 0.471144
(12, 28) 0.979033 0.963771 0.471679
(12, 29) 0.981207 0.963874 0.472120
(12, 30) 0.984080 0.963569 0.471889
(12, 31) 0.988374 0.963883 0.470338
(12, 32) 0.990648 0.963570 0.469681
(12, 33) 0.992274 0.965335 0.468910
(12, 34) 0.993821 0.965545 0.470759
(12, 35) 0.993687 0.964154 0.471462
(12, 36) 0.993236 0.963705 0.472036
(12, 37) 0.993587 0.963616 0.472654
(12, 38) 0.994061 0.963579 0.473190
(12, 39) 0.993773 0.963670 0.473485
(13, 0) 0.902451 0.952528 0.467257
(13, 1) 0.911798 0.953830 0.463297
(13, 2) 0.898207 0.953920 0.463036
(13, 3) 0.909987 0.958163 0.461026
(13, 4) 0.910165 0.962249 0.457464
(13, 5) 0.915274 0.960007 0.462431
(13, 6) 0.919984 0.958366 0.467728
(13, 7) 0.916866 0.961168 0.468194
(13, 8) 0.911917 0.964854 0.468820
(13, 9) 0.919754 0.964609 0.468236
(13, 10) 0.924953 0.965601 0.469314
(13, 11) 0.921623 0.967486 0.469809
(13, 12) 0.924877 0.967271 0.471673
(13, 13) 0.929532 0.966282 0.472429
(13, 14) 0.929820 0.963935 0.472142
(13, 15) 0.935495 0.963603 0.471982
(13, 16) 0.934303 0.963318 0.472676
(13, 17) 0.936118 0.963244 0.473875
(13, 18) 0.936677 0.963573 0.474153
(13, 19) 0.938180 0.963684 0.474208
(13, 20) 0.939206 0.964840 0.474481
(13, 21) 0.941411 0.965981 0.474444
(13, 22) 0.942127 0.967121 0.474928
(13, 23) 0.946823 0.966995 0.474454
(13, 24) 0.956441 0.966013 0.470080
(13, 25) 0.961318 0.964406 0.468830
(13, 26) 0.972240 0.963497 0.470474
(13, 27) 0.977086 0.964000 0.470764
(13, 28) 0.978819 0.963042 0.471500
(13, 29) 0.980907 0.963337 0.471691
(13, 30) 0.987491 0.962592 0.471596
(13, 31) 0.990674 0.963195 0.470672
(13, 32) 0.991665 0.963523 0.469188
(13, 33) 0.992361 0.963755 0.468194
(13, 34) 0.993257 0.963853 0.469050
(13, 35) 0.993962 0.963671 0.470757
(13, 36) 0.993769 0.963597 0.471854
(13, 37) 0.994291 0.963708 0.472551
(13, 38) 0.994692 0.963633 0.472899
(13, 39) 0.994368 0.963756 0.473106
(14, 0) 0.900008 0.952588 0.467497
(14, 1) 0.898114 0.952974 0.463467
(14, 2) 0.898020 0.954626 0.462763
(14, 3) 0.898161 0.955577 0.462502
(14, 4) 0.906278 0.960417 0.459018
(14, 5) 0.905444 0.962285 0.463489
(14, 6) 0.910427 0.960332 0.467179
(14, 7) 0.903263 0.965262 0.468770
(14, 8) 0.905308 0.966035 0.468949
(14, 9) 0.903276 0.966083 0.467765
(14, 10) 0.903926 0.965280 0.468357
(14, 11) 0.914861 0.966607 0.469464
(14, 12) 0.917853 0.965997 0.471513
(14, 13) 0.920888 0.963645 0.472526
(14, 14) 0.922660 0.963647 0.472957
(14, 15) 0.928052 0.963682 0.473119
(14, 16) 0.930378 0.963542 0.473462
(14, 17) 0.932895 0.963692 0.474109
(14, 18) 0.935208 0.963575 0.474086
(14, 19) 0.935033 0.963585 0.474102
(14, 20) 0.936265 0.964314 0.474290
(14, 21) 0.939271 0.965924 0.474876
(14, 22) 0.942089 0.967405 0.475601
(14, 23) 0.943829 0.967285 0.475715
(14, 24) 0.950895 0.966038 0.474287
(14, 25) 0.968720 0.962270 0.470508
(14, 26) 0.972877 0.961323 0.471207
(14, 27) 0.976162 0.961549 0.471421
(14, 28) 0.978968 0.961257 0.472267
(14, 29) 0.983672 0.961293 0.472206
(14, 30) 0.989539 0.960758 0.471707
(14, 31) 0.990941 0.961155 0.471293
(14, 32) 0.991887 0.961976 0.470737
(14, 33) 0.992631 0.962482 0.469175
(14, 34) 0.994105 0.961759 0.469350
(14, 35) 0.994363 0.962866 0.471016
(14, 36) 0.994661 0.962820 0.471373
(14, 37) 0.995175 0.963579 0.472095
(14, 38) 0.995532 0.963799 0.472445
(14, 39) 0.995811 0.964488 0.472284
(15, 0) 0.896006 0.946058 0.457911
(15, 1) 0.897524 0.952918 0.462173
(15, 2) 0.897390 0.953112 0.462406
(15, 3) 0.898029 0.955242 0.462267
(15, 4) 0.890901 0.961355 0.465475
(15, 5) 0.888689 0.964175 0.465971
(15, 6) 0.891779 0.965069 0.467088
(15, 7) 0.891562 0.965986 0.469302
(15, 8) 0.895294 0.965348 0.470225
(15, 9) 0.897123 0.964386 0.469146
(15, 10) 0.896481 0.962749 0.470165
(15, 11) 0.901798 0.964124 0.471001
(15, 12) 0.904548 0.963592 0.473173
(15, 13) 0.917981 0.963657 0.473216
(15, 14) 0.920203 0.963617 0.473439
(15, 15) 0.923066 0.963646 0.473755
(15, 16) 0.926176 0.963509 0.473612
(15, 17) 0.931547 0.963550 0.473927
(15, 18) 0.934022 0.963535 0.474068
(15, 19) 0.934387 0.963519 0.474069
(15, 20) 0.935265 0.964042 0.474265
(15, 21) 0.938519 0.965686 0.474846
(15, 22) 0.939107 0.966215 0.475158
(15, 23) 0.948975 0.965053 0.476426
(15, 24) 0.956468 0.964255 0.474298
(15, 25) 0.963028 0.963027 0.472924
(15, 26) 0.974395 0.960471 0.471615
(15, 27) 0.976809 0.959712 0.471271
(15, 28) 0.979401 0.960146 0.471775
(15, 29) 0.983525 0.960008 0.471456
(15, 30) 0.989705 0.959883 0.470941
(15, 31) 0.991727 0.959848 0.470719
(15, 32) 0.992789 0.960044 0.471007
(15, 33) 0.994057 0.959969 0.470548
(15, 34) 0.994527 0.959914 0.469899
(15, 35) 0.995186 0.961123 0.470234
