(119964, 12, 12)
(113664, -72, -280)
(119588, -252, -560)
(124484, 28, 28)
(123920, 308, 284)
(122520, 0, -340)
(119980, 28, -40)
(126164, 56, 56)
(124064, -428, -540)
(122180, 0, 4480)
(124052, -280, -572)
(123644, -316, -624)
(121872, 0, 24)
(123652, 0, -8)
(120436, 360, 300)
(121288, 12, 4)
(124064, 0, -36)
(124020, 0, 0)
(113692, 28, 28)
(124060, 0, 0)
(126408, 0, 0)
(117104, 0, -4)
(124040, 0, 8)
(126180, 0, -16)
(124456, 924, 916)
(123644, 0, 316)
(119704, 52, 16)
(113776, 0, -36)
(121484, 0, -84)
(115296, 4, -440)
(124020, -8, -8)
(124744, 140, 140)
(124344, 280, 280)
(121992, 0, 0)
(118836, 64, -92)
(113740, 28, 28)
(126208, -16, -60)
(123552, 0, 316)
(115924, 28, -84)
(126108, -316, -624)
(116324, 304, 304)
(121304, 180, 124)
(124072, 12, 12)
(124028, 8, 8)
(124060, 112, -196)
(124052, 420, 420)
(126408, 44, 44)
(121984, 8, 8)
(116676, 16, 16)
(123640, 8, 8)
(123612, 0, 0)
(117088, 0, 0)
(123640, 8, 420)
(121484, 0, 0)
(124036, -412, -832)
(114524, 748, 748)
(123652, 0, 412)
(123632, -316, -624)
(126372, 0, -12)
(124600, 28, 28)
(124028, -28, -28)
(126108, 0, 0)
(123632, 0, 0)
(115292, 444, 444)
(121608, 96, 96)
(123956, 456, 456)
(126116, -420, -532)
(124616, 0, 8)
(123640, -420, -840)
(122508, 0, -28)
(121764, 0, -12)
(123608, -24, -24)
(124040, -308, -752)
(119704, 0, -52)
(123588, 0, 412)
(124448, 428, 428)
(113528, 0, -44)
(121944, 12, 12)
(123632, -8, 412)
(123632, 0, 8)
(119248, -28, -28)
(124616, 0, 0)
(125920, 0, 0)
(126360, 84, 100)
(117348, 672, 672)
(124048, 0, 0)
(122072, 168, 28)
(124032, -32, -32)
(124040, 0, -8)
(123392, 28, 28)
(122168, 224, 212)
(124736, 0, 0)
(113740, 0, -28)
(119240, 28, -92)
(123652, 0, 0)
(124000, 436, 436)
(113692, 0, 0)
(123552, 0, 0)
(117104, 4, -8)
(119952, 68, 68)
(123612, 0, 412)
(119848, 0, 0)
(121512, 0, -28)
(126424, 308, 308)
(121752, 24, -12)
(121288, 0, -12)
(126064, 0, 16)
(119856, 0, 0)
(123588, 0, 0)
(121256, 0, 40)
(122640, -8, 412)
(121316, 28, 28)
(124052, 436, 436)
(124052, 0, 8)
(123640, -420, -532)
(118372, 512, -48)
(116020, 0, -68)
(121728, 36, -36)
(121932, 0, -36)
(124572, 0, 0)
(122656, 16, 16)
(119452, -4576, -4576)
(119344, -108, 4468)
(126180, 16, -40)
(124604, 28, 28)
(113664, 0, 72)
(123644, 0, 0)
(118616, 244, -268)
(124028, -428, -568)
(124492, 112, -196)
(122180, 0, 0)
(115896, 112, 28)
(119248, 0, 28)
(120076, 60, 120)
(124576, 1036, 1148)
(121968, 0, 24)
(124052, -8, -8)
(124624, 0, -28)
(126292, 0, 0)
(125156, 420, 420)
(114848, 0, -144)
(123904, 1384, 1384)
(121124, 56, -448)
(122480, 0, 0)
(117088, 12, 12)
(121484, 84, 0)
(119952, -28, -28)
(119844, 140, 140)
(124448, 420, 420)
(119212, 120, 32)
(124456, 0, -924)
(124044, 464, 492)
(123580, -28, -28)
(125976, 0, 0)
(123564, 0, 0)
(124484, 0, -28)
(116676, 0, 0)
(123544, 0, 412)
(115952, 0, -28)
(121268, 12, 12)
(123500, -52, -52)
(124060, -412, -832)
(124736, 0, 344)
(122000, 0, 0)
(124052, -412, -832)
(120620, 184, -176)
(121256, 0, 0)
(114704, 0, 0)
(126080, -344, -680)
(117076, 0, 0)
(124052, 0, 412)
(123500, 0, 0)
(124596, 0, -112)
(123524, 0, 316)
(125080, 336, 196)
(121888, 16, 16)
(123640, 0, 412)
(123604, 0, 316)
(120016, -60, -172)
(126180, -56, -56)
(126108, -8, 412)
(123868, 308, 308)
(113712, 0, 0)
(119248, 0, 0)
(114704, 180, -568)
(122168, 0, -224)
(124060, 0, 308)
(124484, 0, 0)
(124572, 0, 44)
(124064, 420, 420)
(119276, -24, 20)
(124060, 420, 420)
(123640, 0, 0)
(124036, -412, -840)
(122956, 336, 224)
(122640, 0, 0)
(126064, 0, 0)
(126372, 0, 0)
(123632, -412, -876)
(124464, 420, 420)
(124604, 0, 0)
(124040, 0, 0)
(124064, -420, -560)
(124064, 0, 428)
(121896, 0, 176)
(124624, 8, -8)
(121068, 504, 560)
(123420, 0, 0)
(126236, 0, -56)
(122640, 0, 8)
(119856, 12, -128)
(122648, -420, -532)
(126108, 0, 316)
(121984, 0, -8)
(125976, 0, -28)
(123904, 0, -1384)
(118864, 28, 28)
(126308, 0, -100)
(123588, -412, -832)
(124472, 420, 420)
(126108, 0, 8)
(123552, -316, -624)
(124600, 0, -28)
(126088, 0, 0)
(121512, 0, 0)
(122520, 340, 340)
(119476, 196, 156)
(119300, -44, 64)
(113776, 36, 36)
(124020, 0, 8)
(124576, 0, -1036)
(113692, 0, -28)
(114848, 144, 144)
(123364, 1764, 2820)
(124024, 420, 420)
(124044, 0, 288)
(124072, 0, -12)
(116660, 0, -336)
(123604, -316, -624)
(120076, 112, 100)
(122620, 112, 112)
(124344, 308, 308)
(122440, 440, 440)
(113736, 208, 208)
(126372, 12, -72)
(121600, -1056, -1072)
(121288, 0, 0)
(123524, -316, -316)
(123616, -16, -16)
(126308, 0, 0)
(123640, -412, -832)
(121968, -24, -24)
(121256, -40, -40)
(123532, 8, 8)
(123560, -308, -756)
(126224, 44, 100)
(119840, 308, 252)
(115952, 28, 0)
(126528, 464, 464)
(121904, 140, 140)
(113712, 0, -20)
(121968, 0, 0)
(124060, -308, -628)
(123632, 0, 316)
(124484, 140, -140)
(119276, 0, 24)
(121276, 8, -4)
(124064, 36, 28)
(121888, 0, -16)
(123580, -316, -624)
(119280, 40, 12)
(124028, 0, 28)
(123540, -112, -112)
(124040, 0, 308)
(124624, 28, 28)
(117088, 0, -12)
(123572, 28, 28)
(119848, -8, -8)
(126408, 0, -44)
(116660, 336, 32)
(122176, 0, -24)
(126536, 112, -224)
(119884, 36, 36)
(121620, 12, 12)
(121620, 0, -12)
(122176, 24, -144)
(121296, -8, -188)
(124024, -28, 252)
(124056, 0, 8)
(125920, 0, -2380)
(121608, 0, 0)
(123896, 308, 308)
(126088, -440, -904)
(124380, 308, 308)
(124056, 0, 288)
(123068, 112, -224)
(126088, 0, 440)
(123960, 308, 308)
(126528, 420, 420)
(123616, 0, 16)
(124332, 308, 336)
(123532, 140, 140)
(124056, 0, 0)
(117168, 64, 64)
(121872, 0, 0)
(121296, 0, 8)
(124744, -412, -832)
(119884, 0, -36)
(118836, 0, -64)
(122508, 0, 0)
(121764, 0, 0)
(124456, 0, 0)
(124056, -8, 412)
(124048, 8, 8)
(121400, 84, 56)
(122480, 40, -400)
(117104, 0, 0)
(123880, 308, 280)
(123364, 0, 0)
(121932, 36, 28)
(124032, 0, 0)
(113528, 44, 44)
(123948, 308, 308)
(121764, 12, -12)
(123608, 0, 0)
(121512, 28, 28)
(123640, -412, -848)
(122520, 0, 0)
(126364, 0, 8)
(124028, 0, 0)
(123392, 0, 0)
(121872, -24, -24)
(119980, 0, -28)
(126064, -16, -16)
(121992, -176, -176)
(121896, 8, 8)
(123652, -296, -604)
(124576, 0, 0)
(123612, 24, 24)
(121984, 0, 0)
(117100, 12, 12)
(122152, 168, 168)
(123652, -412, -832)
(117524, 0, -176)
(124048, 0, -8)
(119276, 0, 0)
(125920, 2380, 3584)
(124040, 8, 8)
(115644, 168, -12)
(124064, 0, -12)
(117860, 560, 428)
(117300, 132, 68)
(119616, 28, 280)
(122000, 0, 176)
(126080, 0, 344)
(123500, 0, 52)
(119004, 140, 112)
(124044, -288, -596)
(124040, -8, -16)
(126080, 0, 0)
(118772, 156, -88)
(124368, 320, 320)
(123840, 308, 168)
(126424, 336, 672)
(121692, 72, 72)
(123564, 0, 316)
(122508, 28, 28)
(119884, 0, 0)
(123560, 0, 308)
(124348, 444, 444)
(122180, -4480, -4732)
(126116, 0, 0)
(124616, 16, 16)
(124736, -344, -680)
(123604, 0, 0)
(126292, -16, -16)
(113712, 20, 20)
(126660, 252, 252)
(126424, 448, 448)
(113740, 0, 0)
(123652, 8, 8)
(122480, 0, -40)
(119952, 0, 28)
(123640, 0, -8)
(117524, 176, -496)
(125976, 28, 0)
(113484, 0, 0)
(124028, 0, 428)
(124036, 0, 0)
(121296, 0, 0)
(116676, 0, -16)
(124616, -8, -8)
(121992, 0, 176)
(124028, -428, -540)
(126116, 0, 412)
(124064, 12, 12)
(123868, 448, 448)
(113664, 0, 0)
(124060, 0, 412)
(124316, 280, 280)
(123588, -412, -848)
(116020, 68, 68)
(119856, 0, -12)
(122000, -176, -176)
(125948, 28, 28)
(123540, -1204, -792)
(124032, 0, 32)
(123564, -316, -624)
(117076, -448, -448)
(126308, 100, 116)
(123948, 308, 280)
(126364, 0, 0)
(121976, 8, 8)
(123524, 0, 0)
(123364, 0, -1764)
(123640, 28, 28)
(124596, 112, 112)
(124036, 0, 412)
(121608, 0, -96)
(126116, -412, -832)
(119848, 0, 8)
(117076, 0, 448)
(123544, 0, 0)
(114704, 0, -180)
(126276, -16, -16)
(123840, 0, -308)
(124572, -44, -44)
(126236, 0, 0)
(124044, 0, 0)
(121896, -176, -344)
(126364, -8, -8)
(126292, 0, 16)
(121896, 0, 0)
(123580, 0, 316)
(123580, 0, 0)
(119532, 56, -140)
(124600, 0, 0)
(123392, 0, -28)
(115784, 84, 28)
(124332, 292, 292)
(124604, 0, -28)
(115476, 180, 176)
(121932, 0, 0)
(124056, -288, -568)
(121976, 0, -8)
