(128928, -24, 144)
(129152, 396, 444)
(128832, 48, 312)
(128988, 28, -128)
(128928, 136, 612)
(128116, 0, -84)
(128964, -160, -132)
(127148, -196, -196)
(128748, -140, -220)
(128980, -92, 60)
(112560, 140, 140)
(128576, -600, -756)
(127984, 112, -164)
(129204, 204, 180)
(127344, -756, -756)
(128900, 0, 0)
(128820, 28, 468)
(114204, 420, -236)
(129252, 204, 316)
(118144, 560, -104)
(129212, -52, -136)
(123936, 0, -28)
(128692, -432, -428)
(129256, 56, 56)
(128992, -100, -424)
(123244, 192, -124)
(129112, 392, 924)
(128680, 0, 0)
(128992, -68, -96)
(128828, -128, 188)
(129208, 112, 0)
(128260, 0, 504)
(112420, 0, 0)
(128952, -300, -684)
(126352, 272, 496)
(129000, 24, 36)
(129012, 204, 636)
(128552, -420, -420)
(128552, 0, 420)
(128852, -444, -252)
(129200, 0, 0)
(117388, 156, -320)
(129028, -424, -604)
(129116, 0, 0)
(128664, 140, 140)
(128804, -56, 140)
(128792, -440, -828)
(129032, -40, 64)
(128976, -104, 76)
(128880, 28, 472)
(128828, -328, -516)
(125064, 716, -4)
(129124, -28, -280)
(129236, 292, 496)
(129240, 336, 612)
(128416, 72, 72)
(125524, 460, -256)
(129236, 0, 0)
(129100, 216, 552)
(112392, 28, 212)
(128728, 0, -28)
(129272, 524, 188)
(129136, 0, 0)
(128260, -504, -504)
(129080, 216, -56)
(128136, 0, 0)
(123628, 656, 12)
(127888, 60, 1192)
(128632, 12, 12)
(126364, 420, 28)
(129056, 196, 436)
(127568, 56, 0)
(128588, 328, 328)
(127436, 336, -412)
(129512, 244, 40)
(129048, -48, 60)
(129236, -40, -460)
(129084, 272, 244)
(129128, 108, 80)
(128776, 56, 0)
(125104, -4004, -4536)
(81124, 756, -1812)
(129268, 468, 812)
(128876, 588, -104)
(128644, -28, -28)
(129144, 364, 364)
(128964, 108, 72)
(128872, -160, 436)
(129060, 28, -28)
(122568, 576, 304)
(128176, 0, 0)
(89240, 0, -244)
(129064, -240, -552)
(128764, -40, 16)
(129180, 28, -224)
(128956, -316, -840)
(129012, -144, -200)
(129016, 468, -44)
(129596, 0, 12)
(127760, 28, -176)
(128604, 64, 1008)
(129048, -112, -216)
(129596, -12, -176)
(128864, -228, -248)
(128800, -344, -308)
(129168, -24, 0)
(128880, -264, -312)
(128816, -196, -52)
(120760, 564, 412)
(129132, 56, -312)
(128844, -372, -732)
(128856, -420, -564)
(129252, 40, 92)
(128456, 0, 0)
(128032, 0, 728)
(116428, 804, 160)
(124700, 0, 4412)
(128804, 72, 432)
(128360, 28, -28)
(129160, 0, -28)
(120132, 600, -120)
(128988, 112, 28)
(128784, -264, -204)
(124188, -84, -420)
(128836, 0, -56)
(111520, 824, 256)
(129472, 72, -80)
(121552, 644, -132)
(128756, 0, 468)
(117864, 120, -236)
(128780, 0, 72)
(110128, 132, 120)
(128728, 40, -220)
(116920, 720, 692)
(128996, 28, -308)
(129168, 40, -68)
(129164, 216, 48)
(128888, 80, 56)
(129136, 140, 140)
(129000, 108, 108)
(128812, 168, 168)
(128908, 0, -28)
(128900, -120, 84)
(118004, 140, 20)
(129108, 532, 1132)
(128672, 0, -120)
(129032, 56, 160)
(128784, -332, -416)
(128180, 56, 28)
(129072, 140, -56)
(128864, 0, 228)
(128888, -252, -428)
(128036, 392, -56)
(120044, 40, 0)
(129072, 84, -28)
(128700, 112, 112)
(128136, 0, 616)
(128764, 84, 84)
(128884, -336, -728)
(129120, 336, 448)
(129516, 20, 68)
(128412, 380, -32)
(124272, 336, 336)
(129032, -108, -444)
(128996, 0, 0)
(129036, 156, 420)
(128780, -412, -600)
(128900, -168, -84)
(128592, 176, 104)
(129136, 0, -140)
(128012, 0, -28)
(128632, 0, -28)
(128684, -316, -568)
(128680, 28, 28)
(128620, 0, 616)
(129248, 432, 628)
(129052, 308, 308)
(128880, 0, -28)
(128744, 0, -132)
(116268, 452, -176)
(129216, 360, 780)
(128948, 168, 60)
(128496, 232, 148)
(127596, 112, 28)
(128820, 0, 112)
(129080, -180, -460)
(128796, -468, -804)
(128264, 84, -208)
(122100, 692, 384)
(129264, 336, 360)
(129132, 188, 20)
(129240, 420, 644)
(128900, -172, -424)
(89420, 912, 276)
(128116, -688, -1100)
(129284, 428, 608)
(129016, 164, 376)
(128860, -196, -84)
(128996, 0, -28)
(128804, -32, -32)
(128780, -72, -16)
(112588, 28, -112)
(128768, -252, -588)
(117584, 664, -56)
(128344, -1020, -772)
(129072, -152, -488)
(128700, 784, 784)
(129272, 56, -76)
(127872, 276, 164)
(129276, 420, 252)
(85796, 396, -72)
(129128, 324, 356)
(129140, 336, 384)
(127260, 56, 0)
(126032, 944, 336)
(128376, 132, 132)
(129100, 216, 48)
(129268, 204, 132)
(129100, 196, 376)
(128768, 0, 472)
(109996, 12, -96)
(128944, 168, 628)
(129264, 348, 420)
(127400, 0, 0)
(128724, 0, 224)
(129012, 140, 300)
(120380, 320, -400)
(129044, 252, 224)
(128456, 0, -196)
(127528, 188, 56)
(83096, 1044, 240)
(129548, -48, -132)
(129584, 276, -44)
(127732, 204, 16)
(128260, -308, -308)
(129236, 28, -84)
(129084, 168, 436)
(128964, 140, 496)
(129076, 368, 32)
(123920, 12, -600)
(128896, -96, -28)
(124204, 16, 100)
(128548, 512, 120)
(129508, 140, 368)
(76300, 1068, 54884)
(128784, -112, -16)
(128244, 0, -128)
(119532, 720, 328)
(129400, 152, -372)
(129124, -4, -256)
(128520, 148, -104)
(123908, 332, 0)
(128788, -40, 8)
(128644, 0, 28)
(128340, 0, 0)
(128860, 84, 28)
(129088, 0, 0)
(75232, -53816, -53768)
(127676, 0, 504)
(129368, 404, 300)
(128972, 0, -84)
(89280, 0, 0)
(129016, 188, 516)
(128756, -48, -120)
(128984, 112, 408)
(128752, 0, 356)
(129132, -24, -288)
(129484, 340, 136)
(129060, 68, 168)
(109888, 240, 19452)
(128928, -84, -264)
(128876, -196, 120)
(128524, 0, 0)
(120908, 776, 176)
(128620, 0, 0)
(128740, -240, -436)
(128880, 12, 0)
(129596, 84, -160)
(128792, 364, 280)
(87872, 732, 72)
(124348, 720, 64)
(128744, 0, 0)
(129108, -36, -24)
(128812, 0, 496)
(128828, 72, 72)
(128652, 0, 0)
(128916, 48, 48)
(128540, -944, -1284)
(128932, 196, 140)
(129216, 48, 8)
(126304, 1232, 364)
(128796, 0, 468)
(128724, -224, 16)
(89184, 0, 0)
(128872, -296, -408)
(123908, 612, 52)
(128756, 28, 28)
(129216, 544, 620)
(77800, 840, 180)
(128864, 0, 0)
(86480, 684, 288)
(128540, 84, 84)
(129016, -236, -276)
(128900, 0, 168)
(128136, -616, -616)
(128948, 144, 152)
(129048, 308, 548)
(115188, 124, 68)
(114180, 916, 76)
(129152, 252, 252)
(129216, 244, 508)
(128940, -200, -124)
(128828, -228, -164)
(128712, 216, -16)
(116624, 332, 308)
(89184, 0, 40)
(81248, 124, -632)
(129144, -36, -144)
(127596, 0, 0)
(128880, 156, 436)
(126080, -224, -1456)
(128820, 0, 632)
(128964, -252, -296)
(128644, 0, 0)
(129256, 176, -40)
(129072, -316, -632)
(122736, 636, -56)
(128632, 0, 504)
(128180, 168, 168)
(129180, 216, 508)
(115064, 56, -632)
(128976, -12, 12)
(126232, 708, 248)
(128568, 0, 0)
(129368, -228, -228)
(113916, 420, -56)
(128904, -148, -316)
(128180, 0, 0)
(128984, 100, 316)
(128972, -112, 0)
(129048, -108, 0)
(128856, 36, 36)
(128892, 0, 324)
(129044, 0, 0)
(114992, 812, -104)
(127620, 224, -500)
(128032, 412, 188)
(129192, 188, 48)
(109876, -15228, -11224)
(128784, 28, 28)
(112044, -36, -596)
(128612, -336, -336)
(128764, -780, -956)
(123296, 560, -76)
(129120, 192, 56)
(128720, -532, -736)
(129032, -596, -620)
(128708, 336, 72)
(128880, -172, -480)
(129004, 140, 240)
(129012, 180, 168)
(125552, 608, 364)
(128908, 28, 28)
(129112, 104, 112)
(129084, -112, -92)
(126672, 640, -304)
(129608, 164, -24)
(128180, 0, -168)
(129628, 24, -132)
(128972, 84, 56)
(128932, 168, 168)
(127568, 0, 0)
(129092, 352, 1232)
(128828, -48, 148)
(129156, -108, -456)
(128700, 0, 0)
(128456, 196, 196)
(128968, -156, -32)
(128652, 0, 252)
(128916, -72, -180)
(127716, 280, -56)
(127596, 0, -28)
(128700, 0, -784)
(129020, 252, 544)
(129220, 392, 620)
(125088, 608, 48)
(129444, -28, -100)
(109900, 12, -228)
(84932, 912, -12)
(128108, 84, -224)
(129612, 96, 76)
(128820, -224, -224)
(127148, 0, 196)
(128820, -112, -280)
(129080, 308, 520)
(125944, 392, -216)
(128612, 0, 336)
(128792, -476, -944)
(129144, -12, -168)
(120060, 720, 160)
(129160, 28, -28)
(129188, 324, 324)
(129032, -204, -164)
(113496, 476, 44)
(129128, -124, -364)
(122328, 776, 132)
(128832, 132, 132)
(128340, 0, 28)
(129232, 388, 512)
(128896, 84, 84)
(128784, -48, 288)
(129068, -84, 68)
(127344, 84, 28)
(128964, 104, 104)
(129096, -8, 96)
(128952, -168, -360)
(129236, 84, -312)
(129104, -104, -76)
(128344, -532, -532)
(89280, 0, -96)
(128916, -268, -500)
(129056, 28, -104)
(128780, 80, 80)
(128780, 108, -168)
(129524, 160, 76)
(129168, 112, 84)
(128860, -240, -456)
(122708, 140, -436)
(129452, 0, -56)
(129060, 28, -224)
(119964, 188, -372)
(128892, 420, 420)
(129044, 140, 288)
(112392, 0, -28)
(128876, 0, 0)
(128176, -644, -644)
(129200, 0, -568)
(128716, -544, -760)
(128748, 336, -44)
(129248, 524, 524)
(128824, -356, -572)
(129004, 336, 832)
(128688, -316, -652)
(128540, 0, -84)
(129208, -28, -320)
(129236, 0, -120)
(120980, 220, -344)
(119776, 560, 108)
(128860, -356, -900)
(128700, 0, -68)
(112420, 28, 28)
(129012, -24, -144)
(127204, 56, 56)
(128732, -360, -372)
(87140, 660, -24)
(128844, -124, 32)
(129544, 176, -228)
(128832, -336, -312)
(128896, 0, -84)
(129108, 168, 464)
(121992, 272, -280)
(129224, 252, 384)
(128652, -252, -28)
(112424, 908, -36)
(129196, -20, -68)
(89224, -16, -16)
(128588, 0, -328)
(128864, 0, -84)
(128688, 260, 724)
(127916, 0, -156)
(128472, 0, -132)
(129056, -64, -400)
(128988, -24, -228)
(129124, -124, -556)
(128820, -12, -60)
(113128, 692, 300)
(128568, 0, -28)
(122736, 28, -112)
(129148, -40, -68)
(128992, -156, -116)
(129000, 252, 544)
(127484, 84, 84)
(109648, -19212, -18856)
(129280, -108, -368)
(128804, 0, 168)
(128820, -276, -624)
(127512, 56, -56)
(129252, -272, -432)
(129040, 336, 664)
(129160, 0, 0)
(128768, -472, -620)
(129252, 240, 100)
(129084, 156, 240)
(129296, -192, -440)
(128568, 28, 28)
(129164, 336, 464)
(128960, 52, 52)
(129252, 192, 124)
(128540, 0, 0)
(129164, 276, 276)
(129092, 144, 0)
(109984, 108, 15336)
(128116, 0, 0)
(121408, 308, -412)
(123936, 28, -304)
(123052, 316, 288)
(127148, 0, 0)
(128868, -216, -372)
(129396, 56, -28)
(128760, -8, -8)
(129544, 36, -104)
(128472, 132, 132)
(116200, 28, -460)
(118812, 392, -300)
(128808, -432, -768)
(128632, 0, 0)
(129100, 408, 840)
(129176, 308, 456)
(128428, 84, 616)
(128820, -632, -632)
(128960, 156, 156)
(129620, 528, 384)
(128812, 0, -168)
(128700, 68, 68)
(124480, 560, 548)
(128904, -276, -504)
(129004, -76, -388)
(129304, -156, -28)
(127100, 748, 476)
(129104, -180, -608)
(128472, 0, 0)
(84020, 924, -120)
(128372, 252, 1132)
(128372, 264, 180)
(128672, 0, 0)
(129308, 280, 704)
(129092, 324, 780)
(127456, 692, 160)
(129388, 316, 176)
(129156, 188, 320)
(128764, 0, 780)
(127344, 0, 756)
(128764, 0, 0)
(128764, 0, 240)
(129020, -204, -608)
(129088, 0, -196)
(128764, -240, -148)
(129276, 144, 168)
(129248, 84, -132)
(128804, 412, 980)
(128948, 0, 0)
(129224, 420, 600)
(128916, 48, 264)
(128180, 292, 232)
(89224, 0, 0)
(129304, 312, 468)
(129088, 196, -224)
(128868, 12, 264)
(128672, -76, 64)
(112364, -184, -504)
(129116, 84, 124)
(112184, 0, 0)
(112436, 392, 428)
(128012, 28, -84)
(129148, -436, -712)
(129116, 0, -28)
(129308, 320, 292)
(128804, -48, 148)
(117084, 656, -148)
(129000, -248, -332)
(127596, 140, -552)
(128792, 28, 28)
(128856, -252, -444)
(113264, 840, -68)
(129588, 124, 52)
(129096, 112, 0)
(117232, 476, 344)
(129072, 308, 348)
(114320, 404, -16)
(128840, 12, -60)
(128120, -880, -632)
(128888, 28, -56)
(128032, -728, -728)
(128876, 84, 84)
(129236, 216, -92)
(129236, 120, 120)
(128852, -56, 0)
(128972, 0, 0)
(128860, 4, -64)
(128860, 0, -4)
(128756, 0, -28)
(128376, 0, -132)
(129004, -92, -84)
(128392, 0, 336)
(129092, 20, -64)
(127916, 156, 128)
(127344, 0, 0)
(128768, -292, -320)
(129156, 264, 420)
(128392, 0, 0)
(129216, 132, -140)
(120004, 40, -148)
(129488, 248, -172)
(128756, -468, -720)
(127644, 448, 84)
(128720, 56, 56)
(129192, -24, -268)
(121100, 720, 400)
(128780, 84, -196)
(128588, 0, 0)
(115624, 644, -132)
(88508, 636, -96)
(128892, -124, 112)
(128176, 0, 644)
(128972, -132, 48)
(128260, 0, 308)
(129180, 108, -200)
(128344, 0, 1020)
(129340, 84, 28)
(129092, 12, -296)
(129200, 568, 568)
(115684, 692, -120)
(128864, -100, -240)
(129080, 312, 564)
