(128576, 0, -56)
(2552, -28, -28)
(128960, 0, -28)
(7056, 864, 864)
(128868, 28, 28)
(127408, 0, 504)
(3368, -28, 0)
(5436, -108, -108)
(2620, -16, -16)
(18704, 0, 28)
(10780, 0, 28)
(4160, 0, 0)
(4696, -28, 0)
(2036, 112, 140)
(2156, 72, 72)
(2400, 0, -140)
(121024, -32, -312)
(2172, 0, -8)
(2164, -52, -52)
(2380, -28, -28)
(128368, 228, 228)
(4252, 0, 0)
(2856, -12, -12)
(3872, 0, 0)
(90716, 28, -28)
(28272, 0, 0)
(15796, 0, 0)
(128860, 0, -112)
(2688, 0, 160)
(13516, -24, -24)
(10768, -28, -28)
(4440, -280, -280)
(2412, -8, 52)
(18404, -40, -40)
(1852, 0, 24)
(2072, 168, 168)
(2012, -84, -336)
(2012, 0, 100)
(3324, 0, 0)
(2320, 36, 36)
(2240, -24, -24)
(1908, 0, -108)
(7572, -28, -28)
(1812, -120, -120)
(127544, 28, 16)
(5792, -28, -112)
(1656, 96, 96)
(3180, -28, -28)
(127376, -876, -1516)
(17960, -164, -164)
(2168, 8, 8)
(4300, 0, 112)
(1856, 36, 36)
(1884, -56, -28)
(1948, -12, -12)
(129008, -36, 0)
(1844, 0, 28)
(17204, -48, -48)
(2404, 252, 252)
(2104, 44, 44)
(1824, -24, -24)
(2724, 0, 0)
(1620, -72, -72)
(18300, 0, 0)
(1660, 0, -192)
(2764, -28, 0)
(14796, 0, 96)
(120996, -412, -840)
(2124, 0, 56)
(2152, 140, 224)
(2644, 0, -24)
(27592, 0, 72)
(2160, 0, 0)
(129196, -36, -284)
(2348, 0, -28)
(1976, 0, -16)
(6940, -72, -72)
(2304, 0, -384)
(1996, 0, 28)
(2100, -40, -40)
(2308, 348, 348)
(1576, 0, 84)
(2300, 0, 24)
(2380, 0, 0)
(1560, 0, 24)
(1892, -28, 0)
(5448, 0, 84)
(3924, -28, -28)
(1688, -72, -72)
(80624, -47028, -47100)
(127960, 0, 84)
(6640, 0, 0)
(129624, 24, -48)
(6024, 0, 28)
(3436, -16, 8)
(129092, 140, -132)
(16292, -148, -148)
(1796, 0, 120)
(28884, -12, 0)
(2188, 0, -96)
(15652, 0, 0)
(19624, -24, -24)
(1912, -36, -36)
(1928, -28, 0)
(120780, 0, 8)
(1824, 84, 84)
(2332, -24, 4)
(2128, 0, 84)
(2820, 0, 36)
(4236, -56, -56)
(14212, -28, -28)
(2784, 0, 28)
(2016, -36, -36)
(22368, -28, -28)
(129048, -56, -140)
(1720, -28, -160)
(129024, -204, -316)
(1596, 0, 0)
(1984, -40, -40)
(128860, 56, 56)
(3836, 364, 364)
(9692, 0, 28)
(4112, 0, 28)
(8240, -28, 0)
(1884, -56, -56)
(5872, -112, -112)
(18052, -24, -24)
(1800, 0, 0)
(2124, -84, 28)
(2400, -28, 0)
(4508, 0, 0)
(6564, 0, -8)
(3536, 0, -784)
(3880, 0, -336)
(2484, 8, 8)
(2100, -48, 12)
(4644, -448, -336)
(3700, 0, 56)
(1980, 0, 36)
(2300, 0, -168)
(3180, 28, 28)
(1852, 0, -204)
(3008, 0, 96)
(3804, -28, -28)
(2644, 252, 252)
(2140, 0, -32)
(2408, 476, 476)
(28620, 0, 0)
(1624, -28, -28)
(18964, 0, 0)
(2000, -448, -224)
(3284, 0, 28)
(2044, -28, -196)
(2348, -224, -224)
(10576, -12, 12)
(1456, 0, 0)
(11840, -28, -4)
(129116, -56, -484)
(2628, -56, -56)
(2092, 140, 140)
(16812, 0, 28)
(2192, 0, -72)
(16200, 0, 0)
(2476, 0, 16)
(21920, 0, 28)
(4364, 0, 28)
(2164, -24, -24)
(80932, 308, 47336)
(2004, 0, 24)
(128784, 0, 0)
