(10780, 0, 28)
(2052, 0, 48)
(3984, 0, -756)
(4160, 0, 0)
(21948, 0, 0)
(4948, -28, -28)
(1896, 0, 28)
(2172, 0, -8)
(2016, -36, -36)
(21836, 0, 28)
(2508, 0, 28)
(13516, -24, -24)
(18404, -40, -40)
(6572, 0, -16)
(14976, 0, 0)
(1496, 0, 28)
(1888, 0, 60)
(28016, 0, 40)
(17960, -164, -164)
(2168, -8, -8)
(4300, 0, 112)
(3304, 0, 0)
(1948, -12, -12)
(14288, -28, -28)
(2176, 0, -48)
(2724, 0, 0)
(4932, -12, -12)
(28272, 0, 0)
(1816, 140, 140)
(2088, 0, 28)
(3716, -56, -28)
(2300, 0, 28)
(3808, 0, 8)
(2108, 0, 36)
(1996, 0, 28)
(2344, 0, 140)
(1940, 0, -168)
(2004, 216, 244)
(3428, 8, 8)
(6808, -168, -168)
(1940, -256, -256)
(16292, -148, -148)
(4368, 0, 132)
(25532, -112, -112)
(14976, -120, -48)
(21976, -28, -28)
(2128, 0, 84)
(3152, -132, -132)
(2784, 0, 28)
(1760, -644, -644)
(22368, -28, -28)
(1984, 0, 108)
(28648, -60, -60)
(5872, -112, -112)
(16296, 0, 28)
(2272, 204, 204)
(2592, -96, -96)
(2484, -16, -16)
(2100, -48, 12)
(21920, 0, 28)
(4568, 16, 16)
(2132, -24, 4)
(1872, 0, 36)
(2824, -12, 12)
(2140, 0, -32)
(2312, -12, -12)
(9944, 0, 28)
(14928, 0, 12)
(1456, 0, 0)
(12356, 0, 0)
(2192, 0, -72)
(1988, -28, -220)
(4216, 0, 56)
(1544, 0, -20)
(2024, -28, -28)
(2076, 204, 204)
(3480, 0, 28)
(2368, -32, -32)
(16108, 0, 0)
(8580, -196, -168)
(1736, 0, 24)
(1764, -504, -504)
(4768, 0, 0)
(1920, 0, 132)
(27288, -60, -60)
(2320, -448, -1064)
(4220, 0, 0)
(2592, 0, 96)
(27044, 0, 0)
(2028, 0, 36)
(2732, -48, -48)
(14448, 0, 108)
(2536, 0, 28)
(2336, -28, -28)
(3920, 0, 28)
(1780, -56, -56)
(4404, -60, -60)
(1804, -56, -56)
(3240, 0, 0)
(2144, 240, 240)
(1916, -12, -12)
(22396, -28, -28)
(16096, -84, -84)
(2120, -88, -88)
(1924, -56, -56)
(11892, -40, -40)
(2324, 0, -280)
(1976, -28, -220)
(3320, -336, -308)
(2304, -8, -8)
(2100, -112, -112)
(2136, -84, -84)
(1868, 0, 132)
(2092, 0, 0)
(4636, 28, 28)
(12188, 0, 12)
(1880, 68, 68)
(2552, 0, 0)
(4316, 0, 48)
(3528, 0, 0)
(2316, 0, -312)
(26288, -36, -12)
(2972, 0, -112)
(2088, 0, 48)
(2104, -112, -324)
(2000, -72, -72)
(2156, -28, -28)
(4860, 0, 16)
(1868, -76, -48)
(16932, 0, 0)
(1768, 0, 0)
(2520, -60, -60)
(2648, 0, 28)
(4180, 0, 28)
(1844, 0, 28)
(1988, 0, 0)
(1980, 0, -72)
(3172, 308, 308)
(2108, 0, 12)
(14776, 0, 28)
(2852, 576, 576)
(2352, -28, -44)
(1824, -24, -24)
(2172, 132, 132)
(4236, 0, 132)
