(120632, 0, -12)
(120916, 196, 168)
(118372, 216, 188)
(120640, -8, 272)
(121164, -16, -16)
(120608, -428, -580)
(116080, 0, -124)
(113212, 756, 756)
(120920, 92, 84)
(119700, -1456, -1456)
(120624, 8, 8)
(120684, 0, 412)
(121056, 140, -140)
(118356, 0, 0)
(120884, 280, 112)
(112276, 0, 156)
(120676, 0, 8)
(112276, -156, -476)
(115632, 0, 448)
(112316, 0, 0)
(114596, 28, -12)
(120776, 12, 12)
(120672, 0, -8)
(120944, -112, -56)
(120648, 12, 4)
(114208, 56, -252)
(120644, -204, -204)
(118196, 24, -4)
(121084, 420, 420)
(117652, 196, 28)
(120624, -392, -784)
(121096, 0, -84)
(119000, 0, -192)
(120424, 1424, 1424)
(121156, 0, 0)
(117932, 56, -168)
(120608, 0, 0)
(118144, 28, 284)
(115620, 0, 0)
(120644, 8, 8)
(115956, 668, 612)
(120684, 0, 0)
(120436, 12, 12)
(121164, 0, 16)
(120664, -420, -552)
(120860, 0, 0)
(117288, 0, -28)
(118156, 28, -168)
(120584, -24, -24)
(121180, 0, 0)
(112456, 0, -140)
(115564, -68, -68)
(120584, 0, 0)
(118384, 180, 180)
(120720, 28, 28)
(120644, 0, 204)
(120648, 0, -12)
(120664, -280, -168)
(120672, -308, -196)
(120676, 0, 0)
(118204, 8, -16)
(120692, 0, -40)
(121080, 0, 16)
(117932, 0, -56)
(120740, -8, -8)
(120712, 0, 0)
(120860, 0, 8)
(120556, 0, 28)
(120604, 0, 8)
(118348, 0, 0)
(120696, -308, -616)
(120716, -392, -784)
(121096, 84, 84)
(121056, -56, -300)
(120756, 0, -8)
(114152, 308, 308)
(120652, 8, 0)
(121156, -8, -8)
(120716, 0, 288)
(115232, 0, -24)
(117240, -220, 3180)
(112316, 40, 40)
(117024, 112, -304)
(120740, 0, 0)
(116496, 664, 540)
(120636, -40, -40)
(115632, -448, -448)
(121104, 0, -12)
(117876, 224, 28)
(121012, 44, 44)
(120724, 0, -12)
(120640, 0, 8)
(121156, 0, 8)
(113368, 128, 128)
(120664, 0, 0)
(120868, 168, 588)
(120612, 0, 412)
(120696, 12, 12)
(120604, -8, -8)
(113396, 0, -28)
(120616, -8, 384)
(121180, 100, 100)
(121104, 12, 4)
(120848, 0, 0)
(113240, 0, -28)
(121092, 12, -136)
(120652, 0, 0)
(120940, 0, 136)
(120748, 0, -32)
(120920, 0, -92)
(115620, 0, -28)
(120812, 56, 56)
