Index    MemFree      SwapFree      AnonPages     Cached        Active         Inactive
0	19664		0		30728	53884		49556		35268
1	18640		0		31020	54436		49848		35792
2	14484		0		32644	56856		51592		38128
3	10832		0		34224	58712		53272		39876
4	8464		0		35040	60184		54224		41184
5	6380		0		35748	61364		55040		42296
6	2332		0		38948	62168		60296		41048
7	2212		0		39488	61660		60988		40364
8	1960		0		40400	61052		62136		39532
9	2176		0		40704	60508		62364		39068
10	1476		0		41720	59988		64040		37896
11	1996		0		43792	57416		67128		34300
12	1452		0		44716	57004		68352		33592
13	2268		0		45392	55580		69516		31680
14	2176		0		46016	54824		70376		30652
15	1812		0		46376	54956		70872		30672
16	1684		0		47380	53944		72144		29392
17	2248		0		47308	53488		71960		29016
18	1832		0		48060	53064		72772		28576
19	1980		0		48012	52908		72828		28320
20	3440		0		47292	52156		71356		28320
21	3440		0		47292	52156		71356		28320
22	1856		0		48652	52404		72728		28492
23	2220		0		48348	52392		72756		28180
24	2528		0		48348	51952		72444		28084
25	2512		0		48372	51952		72444		28084
26	2120		0		48588	52272		73084		27968
27	2624		0		48588	51640		72660		27796
28	2148		0		48596	52236		73220		27796
29	2596		0		48700	51660		72752		27808
30	2092		0		49132	51768		73328		27772
31	2216		0		49240	51600		74252		26804
32	1888		0		49580	51516		74508		26772
33	2176		0		50164	50780		75548		25620
34	1884		0		52452	48808		78472		23012
35	1784		0		52988	48376		79596		21976
36	2628		0		53836	46560		80832		19784
37	2628		0		53860	46560		80848		19784
38	1980		0		54132	47084		81188		20252
39	1848		0		55036	46224		82448		19036
40	2292		0		56088	44708		83652		17388
41	2308		0		56096	44716		83656		17396
42	2308		0		56096	44716		83660		17396
43	3064		0		56096	43980		82932		17388
44	3064		0		56096	43980		82932		17388
45	3064		0		56096	43980		82932		17388
46	2980		0		56120	44172		83100		17408
47	2980		0		56120	44172		83124		17412
48	2392		0		56124	44720		83628		17440
49	2392		0		56124	44732		83632		17456
50	2392		0		56124	44732		83632		17468
51	2532		0		56124	44616		83544		17424
52	2588		0		56124	44544		83520		17392
53	3036		0		56124	43984		82960		17392
54	2616		0		56128	44536		83468		17392
55	3036		0		56128	43984		82964		17392
56	3036		0		56128	43984		82964		17392
57	2868		0		55972	44300		83088		17428
58	3204		0		55972	43984		82808		17392
59	3204		0		55972	43984		82808		17392
60	2896		0		55988	44384		83060		17556
61	3008		0		56152	43984		82988		17392
62	3008		0		56152	43984		82988		17392
63	2344		0		56404	44448		83512		17520
64	2476		0		56216	44524		83428		17536
65	2980		0		56216	43984		83052		17392
66	2876		0		56372	43984		83192		17392
67	2148		0		56784	44280		83960		17324
68	2196		0		57248	43708		85088		16112
69	2224		0		57592	43264		85044		16052
70	1944		0		57848	43328		85856		15564
71	1732		0		58640	42908		87164		14508
72	1752		0		58876	42708		88292		13416
73	1836		0		60136	41480		90092		11660
74	1608		0		59888	41960		90068		11908
75	2428		0		59888	41296		89972		11204
76	2072		0		60492	41088		90916		10696
77	3160		0		60348	40140		89948		10520
78	3304		0		58760	41676		88376		12056
79	3492		0		57832	42388		88092		12128
80	3768		0		57488	42420		87748		12192
81	4384		0		57488	41796		87188		12128
82	3936		0		57488	42248		87636		12132
83	4384		0		57488	41796		87188		12128
84	4384		0		57488	41796		87188		12128
85	4216		0		57488	42112		87468		12128
86	4496		0		57384	41796		87084		12128
87	4496		0		57384	41796		87084		12128
88	4084		0		57576	42056		87472		12128
89	4032		0		57384	42328		87380		12364
90	4452		0		57384	41876		87084		12208
91	4452		0		57384	41876		87084		12208
92	4076		0		57392	42348		87420		12336
93	4412		0		57392	41884		87092		12216
94	4412		0		57392	41884		87092		12216
95	3756		0		57684	42292		87464		12544
96	3468		0		57504	42840		87792		12544
97	3552		0		57504	42748		87792		12492
98	3988		0		57504	42196		87232		12492
99	3428		0		57516	42868		87800		12604
100	3092		0		57748	42924		88056		12644
101	1556		0		58076	44000		87936		14172
102	1604		0		59132	42808		89460		12488
103	2308		0		60496	40756		91268		9992
104	2056		0		60684	40832		91612		9916
105	2504		0		60684	40268		91156		9848
106	2504		0		60684	40272		91156		9852
107	2504		0		60684	40272		91156		9852
108	2504		0		60684	40276		91156		9852
109	2392		0		60820	40288		91420		9740
110	2280		0		60852	40416		91524		9796
111	2148		0		60852	40544		91524		9924
112	2148		0		60852	40544		91524		9924
113	2148		0		60852	40544		91524		9924
114	2016		0		60852	40672		91524		10052
115	2016		0		60796	40672		91468		10052
116	2016		0		60796	40672		91468		10052
117	2016		0		60796	40672		91468		10052
118	2016		0		60796	40672		91468		10052
119	1896		0		60796	40800		91468		10180
120	1896		0		60796	40800		91468		10180
121	1896		0		60796	40800		91468		10180
122	1924		0		60796	40800		91468		10180
123	1924		0		60796	40800		91468		10180
124	2260		0		60796	40416		91380		9884
125	2260		0		60796	40416		91380		9884
126	2260		0		60796	40416		91380		9884
127	2260		0		60796	40416		91380		9884
128	2260		0		60796	40416		91380		9884
129	2176		0		60796	40576		91380		10012
130	2176		0		60796	40544		91380		10012
131	2176		0		60796	40544		91380		10012
132	2176		0		60796	40544		91380		10012
133	2176		0		60796	40544		91380		10012
134	2044		0		60796	40672		91380		10140
135	2044		0		60796	40672		91380		10140
136	2044		0		60796	40672		91380		10140
137	2044		0		60796	40672		91380		10140
138	1924		0		60796	40800		91380		10268
139	1924		0		60796	40840		91380		10268
140	1924		0		60796	40876		91380		10324
141	1924		0		60796	40876		91436		10268
142	1924		0		60796	40876		91436		10268
143	1924		0		60796	40876		91436		10268
144	2260		0		60796	40456		91316		9948
145	2260		0		60796	40492		91372		9948
146	2260		0		60796	40492		91372		9948
147	2260		0		60796	40492		91372		9948
148	2176		0		60796	40620		91372		10076
149	2176		0		60796	40620		91372		10076
150	2176		0		60796	40584		91316		10076
151	2176		0		60796	40620		91372		10076
152	2044		0		60796	40748		91372		10204
153	2044		0		60796	40748		91372		10204
154	2044		0		60796	40748		91372		10204
155	1924		0		60796	40840		91316		10332
156	1924		0		60796	40876		91372		10332
157	2260		0		60796	40492		91328		9992
158	2260		0		60796	40492		91328		9992
159	2260		0		60796	40492		91328		9992
160	2260		0		60796	40456		91272		9992
161	2176		0		60796	40620		91328		10120
162	2176		0		60796	40620		91328		10120
163	2176		0		60796	40620		91328		10120
164	2176		0		60796	40620		91328		10140
165	2176		0		60796	40620		91328		10120
166	2176		0		60796	40584		91272		10120
167	2044		0		60796	40748		91328		10248
168	2044		0		60796	40748		91328		10248
169	2044		0		60796	40748		91328		10268
170	2044		0		60796	40748		91328		10248
171	1924		0		60796	40840		91272		10376
172	1924		0		60796	40876		91328		10376
173	1924		0		60796	40876		91328		10376
174	2236		0		60796	40512		91220		10140
175	2236		0		60796	40512		91220		10120
176	2236		0		60796	40476		91164		10120
177	2152		0		60796	40640		91220		10248
178	2152		0		60796	40640		91220		10248
179	2152		0		60796	40640		91220		10268
180	2032		0		60796	40768		91220		10376
181	2032		0		60796	40768		91220		10376
182	2032		0		60796	40732		91164		10376
183	1900		0		60796	40896		91220		10504
184	1900		0		60796	40896		91220		10524
185	1900		0		60796	40896		91220		10504
186	2236		0		60796	40512		91152		10208
187	2236		0		60796	40476		91096		10188
188	2236		0		60796	40512		91152		10188
189	2152		0		60796	40672		91120		10400
190	2152		0		60796	40640		91152		10316
191	2152		0		60796	40640		91152		10316
192	2032		0		60796	40768		91152		10444
193	2032		0		60796	40732		91096		10444
194	2032		0		60796	40768		91152		10464
195	1900		0		60796	40896		91152		10572
196	1900		0		60796	40820		91096		10572
197	2544		0		60796	40444		90984		10300
198	2544		0		60796	40444		90984		10300
199	2544		0		60796	40444		90984		10300
200	2460		0		60796	40572		90984		10428
201	2460		0		60796	40572		90984		10428
202	2460		0		60796	40572		90984		10428
203	2340		0		60796	40700		90984		10556
204	2208		0		60796	40828		90984		10684
205	2208		0		60796	40828		90984		10684
206	2076		0		60796	40956		90984		10812
207	2076		0		60796	40956		90984		10812
208	1956		0		60796	41084		90984		10940
209	1956		0		60796	41084		90984		10940
210	1824		0		60796	41212		90984		11068
211	1824		0		60796	41212		90984		11068
212	2424		0		60796	40576		90960		10456
213	2424		0		60796	40576		90960		10456
214	2424		0		60796	40576		90960		10456
215	2340		0		60796	40704		90960		10584
216	2340		0		60796	40704		90960		10584
217	2340		0		60796	40704		90960		10584
218	2340		0		60796	40704		90960		10584
219	2208		0		60796	40908		90960		10752
220	2208		0		60796	40832		90960		10712
221	2076		0		60796	40996		90960		10840
222	2076		0		60796	40960		90960		10840
223	2076		0		60796	40960		90960		10840
224	1956		0		60796	41088		90960		10968
225	1956		0		60796	41088		90960		10968
226	1956		0		60796	41124		90960		10968
227	1824		0		60796	41216		90960		11096
228	1824		0		60796	41216		90960		11096
229	2424		0		60796	40576		90928		10488
230	2424		0		60796	40576		90928		10488
231	2340		0		60796	40704		90928		10616
232	2340		0		60796	40704		90928		10616
233	2340		0		60796	40704		90928		10616
234	2208		0		60796	40832		90928		10744
235	2208		0		60796	40832		90928		10744
236	2208		0		60796	40832		90928		10744
237	2076		0		60796	40960		90928		10872
238	2076		0		60796	40960		90928		10872
239	1956		0		60796	41088		90928		11000
240	1956		0		60796	41128		90928		11000
241	1956		0		60796	41164		90984		11000
242	1956		0		60796	41164		90984		11000
243	1956		0		60796	41164		90984		11000
244	1824		0		60796	41292		90984		11128
245	1824		0		60796	41256		90928		11128
246	1824		0		60796	41292		90984		11128
247	1824		0		60796	41292		90984		11128
248	1824		0		60796	41348		91040		11128
249	2172		0		60796	40904		91476		10248
250	2172		0		60796	40868		91420		10248
251	2172		0		60796	40940		91496		10284
252	2172		0		60796	40904		91476		10248
253	2088		0		60796	41032		91476		10376
254	2088		0		60796	41032		91476		10376
255	2088		0		60796	41032		91476		10376
256	2088		0		60796	40996		91420		10376
257	1956		0		60796	41160		91476		10504
258	1956		0		60796	41160		91476		10504
259	1956		0		60796	41160		91476		10504
260	1956		0		60796	41160		91476		10504
261	1956		0		60796	41160		91440		10540
262	1824		0		60796	41288		91476		10632
263	1824		0		60796	41288		91476		10652
264	1824		0		60796	41288		91476		10632
265	1824		0		60796	41288		91476		10632
266	1824		0		60796	41288		91440		10668
267	2208		0		60796	40864		91736		9948
268	2208		0		60796	40900		91736		9968
269	2208		0		60796	40864		91736		9948
270	2124		0		60796	40992		91736		10076
271	2124		0		60796	40992		91736		10076
272	2124		0		60796	40956		91680		10076
273	1992		0		60796	41120		91736		10224
274	1992		0		60796	41120		91736		10204
275	1992		0		60796	41120		91736		10204
276	1992		0		60796	41120		91736		10204
277	1872		0		60796	41212		91680		10332
278	1872		0		60796	41248		91736		10352
279	1872		0		60796	41248		91736		10332
280	2220		0		60796	40848		91944		9744
281	2220		0		60796	40848		91944		9724
282	2248		0		60796	40848		91944		9724
283	2248		0		60796	40812		91888		9764
284	2164		0		60796	40976		91944		9852
285	2164		0		60796	40976		91944		9852
286	2164		0		60796	41012		91964		9888
287	2044		0		60796	41104		91944		9980
288	2044		0		60796	41104		91888		10020
289	2044		0		60796	41104		91944		9980
290	1912		0		60796	41232		91944		10108
291	1912		0		60796	41232		91944		10108
292	1912		0		60796	41232		91944		10108
293	2320		0		60796	40780		92064		9520
294	2320		0		60796	40780		92120		9480
295	2320		0		60796	40780		92120		9480
296	2320		0		60796	40816		92140		9516
297	2320		0		60796	40780		92120		9500
298	2056		0		60804	41092		92128		9812
299	2056		0		60804	41016		92072		9792
