Index    MemFree      SwapFree      AnonPages     Cached        Active         Inactive
0	19284		0		30648	53876		49528		35208
1	19284		0		30648	53876		49544		35208
2	19284		0		30648	53876		49544		35208
3	15192		0		32452	55692		51404		36952
4	14520		0		33124	55692		52080		36944
5	14252		0		33304	55784		52636		36676
6	13720		0		33672	55932		53292		36520
7	11004		0		34144	58112		53876		38564
8	9784		0		34908	58504		54696		38896
9	9452		0		35108	58540		54980		38896
10	9232		0		35216	58608		55096		38956
11	9120		0		35340	58608		55200		38956
12	8624		0		35884	58612		55732		38948
13	7700		0		36716	58776		56592		39112
14	7096		0		37300	58776		57140		39112
15	6536		0		37784	58792		57692		39112
16	6212		0		37904	58896		57880		39148
17	5876		0		38280	58968		58208		39220
18	5680		0		38456	58992		58408		39244
19	5344		0		38664	59036		58588		39284
20	4872		0		38968	59220		58936		39448
21	4648		0		39028	59360		58984		39612
22	4304		0		39424	59384		59396		39636
23	4016		0		39656	59384		59632		39636
24	3800		0		39836	59384		59808		39636
25	3612		0		39976	59384		59932		39636
26	3472		0		40068	59384		60008		39636
27	3148		0		40308	59384		60256		39636
28	3036		0		40436	59384		60384		39636
29	2952		0		40532	59384		60468		39636
30	2620		0		40672	59412		60652		39652
31	2216		0		40932	59600		60940		39792
32	3056		0		41012	58600		60928		38880
33	2820		0		41280	58688		61252		38880
34	2820		0		41152	58800		61100		39052
35	2596		0		41112	59028		61044		39252
36	2092		0		41808	58848		62756		38128
37	2312		0		41852	58440		62896		37620
38	2152		0		42020	58584		63040		37756
39	2140		0		42576	57992		63848		36916
40	3076		0		42888	56832		63984		35960
41	2572		0		43376	56844		64476		35972
42	2588		0		43620	56344		64668		35480
43	1964		0		44236	56520		65348		35584
44	2076		0		44004	56528		65168		35592
45	2264		0		44004	56280		65168		35344
46	2264		0		44012	56288		65168		35352
47	2264		0		44016	56288		65176		35352
48	2200		0		44040	56364		65204		35428
49	2200		0		44040	56376		65204		35440
50	2220		0		44040	56420		65204		35484
51	3080		0		44612	55052		66512		33380
52	2912		0		44624	55068		66524		33396
53	2744		0		44752	55212		66616		33540
54	2636		0		44840	55228		66740		33556
55	2468		0		44888	55252		66780		33580
56	3492		0		45040	54108		67148		32228
57	3352		0		45072	54160		67232		32228
58	3256		0		45144	54188		67304		32256
59	3312		0		45088	54216		67244		32284
60	2864		0		45644	54216		67808		32272
61	2176		0		46768	53784		68892		31888
62	1984		0		46904	53656		69064		31724
63	1872		0		47220	53552		69372		31624
64	2380		0		47108	53092		69224		31204
65	2056		0		47200	53296		69316		31408
66	2048		0		47800	52820		69900		30900
67	2636		0		47388	52576		69532		30660
68	2496		0		47388	52648		69532		30732
69	2468		0		47404	52660		69552		30736
70	2468		0		47420	52656		69568		30736
71	2468		0		47440	52656		69568		30736
72	2468		0		47496	52656		69632		30736
73	2508		0		47508	52656		69644		30736
74	2508		0		47520	52656		69656		30736
75	2340		0		47560	52656		69780		30664
76	2316		0		47584	52656		69804		30664
77	2316		0		47600	52656		69804		30664
78	2316		0		47608	52656		69820		30664
79	2260		0		47608	52656		69828		30664
80	2260		0		47616	52656		69828		30664
81	2312		0		47624	52656		69836		30664
82	2312		0		47624	52656		69844		30664
83	2312		0		47624	52656		69844		30664
84	2312		0		47624	52656		69844		30664
85	2312		0		47624	52656		69844		30664
86	3192		0		48120	51408		69748		29960
87	3548		0		47712	51408		69356		29960
88	3372		0		47748	51456		69424		29988
89	3316		0		47624	51560		69300		30112
90	3316		0		47660	51560		69336		30112
91	3288		0		47660	51560		69336		30112
92	3288		0		47660	51560		69336		30112
93	3328		0		47732	51560		69372		30112
94	3328		0		47732	51560		69408		30112
95	3236		0		47732	51560		69408		30112
96	3236		0		47732	51560		69408		30112
97	3152		0		47820	51560		69496		30112
98	3124		0		47864	51564		69540		30116
99	3096		0		47876	51564		69552		30116
100	2956		0		48052	51652		69752		30116
101	3096		0		47896	51564		69552		30116
102	3096		0		47896	51564		69572		30116
103	3096		0		47896	51564		69572		30116
104	3096		0		47896	51564		69572		30116
105	2492		0		48668	51564		70300		30116
106	3604		0		47896	51100		69608		29616
107	3420		0		47972	51100		69684		29616
108	3420		0		47972	51104		69684		29616
109	3420		0		47976	51108		69688		29624
110	3420		0		47976	51108		69688		29624
111	1640		0		49392	51592		71284		29928
112	2188		0		50428	50008		73288		27376
113	2056		0		51432	49232		74140		26732
114	1828		0		51360	49500		74088		27000
115	1904		0		53540	47308		79424		21652
116	3416		0		52012	47308		77896		21652
117	3416		0		52012	47316		77896		21660
118	3416		0		52012	47316		77896		21660
119	3476		0		52012	47316		77896		21660
120	3476		0		52012	47316		77896		21660
121	3476		0		52012	47316		77896		21660
122	3476		0		52024	47316		77896		21660
123	3544		0		52024	47316		77908		21660
124	3544		0		52024	47316		77908		21660
