(119432, 0, 0)
(119376, 0, -28)
(119376, 0, 0)
(119256, 8, 8)
(119416, -16, -16)
(119248, -140, -448)
(119256, 0, -8)
(119080, 0, 0)
(119404, 28, 28)
(119256, 0, 0)
(119404, 0, 0)
(119372, -28, -28)
(119280, 0, 0)
(119292, 12, 12)
(119376, 28, 44)
(119316, 0, -24)
(119400, 0, 0)
(119372, 0, 28)
(119364, 0, -48)
(119232, 0, 24)
(119372, 0, 0)
(119248, 16, 16)
(119400, -16, -16)
(119388, 308, 308)
(119404, 0, -28)
(119404, -112, -224)
(119316, 24, 12)
(119416, 0, 16)
(119400, 0, 16)
(119248, 0, 0)
(119316, 0, 0)
(119256, 8, -8)
(119432, 28, 28)
(119248, 0, 140)
(119432, 0, -28)
(119232, -24, -24)
(119404, 0, 112)
(119364, 0, 0)
(119364, 48, 48)
(119516, 112, 112)
(119280, 24, 24)
(119348, -16, -16)
(119416, 0, 0)
(119280, 0, -24)
